Region1,Region2,Year,Area planted,Crop,Area harvested,Production,Yield
brasil,norte piauiense,2005,15,soybeans,15,18,1.2
brasil,sudoeste piauiense,2005,198532,soybeans,198532,559527,2.818
brasil,jaguaribe,2005,210,soybeans,210,630,3.0
brasil,agreste alagoano,2005,300,soybeans,300,930,3.1
brasil,leste alagoano,2005,30,soybeans,30,54,1.8
brasil,extremo oeste baiano,2005,867200,soybeans,867200,2393472,2.76
brasil,vale saofranciscano da bahia,2005,2800,soybeans,2800,8400,3.0
brasil,noroeste de minas,2005,298470,soybeans,298470,860693,2.883
brasil,norte de minas,2005,34644,soybeans,34644,92795,2.678
brasil,triangulo mineiroalto paranaiba,2005,755353,soybeans,755353,1910880,2.529
brasil,central mineira,2005,5434,soybeans,5434,13334,2.453
brasil,metropolitana de belo horizonte,2005,265,soybeans,265,815,3.075
brasil,oeste de minas,2005,9834,soybeans,9834,22415,2.279
brasil,sulsudoeste de minas,2005,11707,soybeans,11707,28205,2.409
brasil,campo das vertentes,2005,2860,soybeans,2860,7386,2.582
brasil,zona da mata,2005,300,soybeans,300,720,2.4
brasil,sao jose do rio preto,2005,33185,soybeans,33185,62503,1.883
brasil,ribeirao preto,2005,249692,soybeans,249692,608959,2.438
brasil,aracatuba,2005,51415,soybeans,51415,125223,2.435
brasil,bauru,2005,36069,soybeans,36069,65419,1.813
brasil,araraquara,2005,8035,soybeans,8035,19354,2.408
brasil,piracicaba,2005,2818,soybeans,2818,7408,2.628
brasil,campinas,2005,17163,soybeans,17163,43311,2.523
brasil,presidente prudente,2005,94286,soybeans,94286,158534,1.681
brasil,marilia,2005,6737,soybeans,6737,10870,1.613
brasil,assis,2005,201250,soybeans,201250,398355,1.979
brasil,itapetininga,2005,80230,soybeans,80230,202989,2.53
brasil,macro metropolitana paulista,2005,330,soybeans,330,735,2.227
brasil,noroeste paranaense,2005,243448,soybeans,243448,525745,2.159
brasil,centro ocidental paranaense,2005,599726,soybeans,599726,1459198,2.433
brasil,norte central paranaense,2005,737247,soybeans,737247,1603635,2.175
brasil,norte pioneiro paranaense,2005,354860,soybeans,354860,701990,1.978
brasil,centro oriental paranaense,2005,405230,soybeans,405230,1029755,2.541
brasil,oeste paranaense,2005,921650,soybeans,921650,2464154,2.673
brasil,sudoeste paranaense,2005,347581,soybeans,347581,489878,1.409
brasil,centrosul paranaense,2005,364130,soybeans,364130,802326,2.203
brasil,sudeste paranaense,2005,139805,soybeans,139805,328368,2.348
brasil,metropolitana de curitiba,2005,40990,soybeans,40990,87104,2.125
brasil,oeste catarinense,2005,206042,soybeans,203425,293654,1.443
brasil,norte catarinense,2005,86060,soybeans,85760,227168,2.648
brasil,serrana,2005,61470,soybeans,60362,84721,1.403
brasil,vale do itajai,2005,1145,soybeans,1145,1870,1.633
brasil,noroeste riograndense,2005,2836812,soybeans,2492793,1405079,0.563
brasil,nordeste riograndense,2005,183983,soybeans,178693,188271,1.053
brasil,centro ocidental riograndense,2005,511340,soybeans,501770,398349,0.793
brasil,centro oriental riograndense,2005,136701,soybeans,124367,94527,0.76
brasil,metropolitana de porto alegre,2005,24690,soybeans,17663,16410,0.929
brasil,sudoeste riograndense,2005,377174,soybeans,318594,258157,0.81
brasil,sudeste riograndense,2005,108572,soybeans,99942,83747,0.837
brasil,pantanais sul matogrossense,2005,800,soybeans,800,1200,1.5
brasil,centro norte de mato grosso do sul,2005,415578,soybeans,415378,836419,2.013
brasil,leste de mato grosso do sul,2005,282356,soybeans,277829,594983,2.141
brasil,sudoeste de mato grosso do sul,2005,1339442,soybeans,1331148,2285912,1.717
brasil,norte matogrossense,2005,3978585,soybeans,3970615,12124773,3.053
brasil,nordeste matogrossense,2005,651648,soybeans,651648,1809219,2.776
brasil,sudoeste matogrossense,2005,96401,soybeans,96401,287864,2.986
brasil,centrosul matogrossense,2005,94545,soybeans,94545,244720,2.588
brasil,sudeste matogrossense,2005,1300545,soybeans,1293445,3294868,2.547
brasil,noroeste goiano,2005,38910,soybeans,38644,93791,2.427
brasil,norte goiano,2005,64753,soybeans,64753,186644,2.882
brasil,centro goiano,2005,52607,soybeans,52607,148511,2.823
brasil,leste goiano,2005,284210,soybeans,284210,910521,3.203
brasil,sul goiano,2005,2223166,soybeans,2223166,5644393,2.538
brasil,distrito federal,2005,59020,soybeans,59020,188746,3.198
brasil,madeiraguapore,2006,710,soybeans,710,1706,2.402
brasil,leste rondoniense,2006,102400,soybeans,102400,271995,2.656
brasil,vale do acre,2006,20,soybeans,20,24,1.2
brasil,centro amazonense,2006,258,soybeans,258,388,1.503
brasil,sul amazonense,2006,2000,soybeans,1950,4750,2.435
brasil,norte de roraima,2006,10000,soybeans,10000,28000,2.8
brasil,sul de roraima,2006,1000,soybeans,1000,2800,2.8
brasil,baixo amazonas,2006,28135,soybeans,28135,79425,2.822
brasil,nordeste paraense,2006,1615,soybeans,1615,4276,2.647
brasil,sudoeste paraense,2006,1690,soybeans,1690,4452,2.634
brasil,sudeste paraense,2006,40895,soybeans,39370,121711,3.091
brasil,ocidental do tocantins,2006,118260,soybeans,117630,287088,2.44
brasil,oriental do tocantins,2006,210960,soybeans,203460,455803,2.24
brasil,centro maranhense,2006,5235,soybeans,5235,13997,2.673
brasil,leste maranhense,2006,28922,soybeans,28922,92386,3.194
brasil,sul maranhense,2006,349127,soybeans,348729,824759,2.365
brasil,norte piauiense,2006,150,soybeans,150,396,2.64
brasil,sudoeste piauiense,2006,231859,soybeans,231859,543690,2.344
brasil,jaguaribe,2006,300,soybeans,300,1026,3.42
brasil,agreste alagoano,2006,120,soybeans,120,264,2.2
brasil,extremo oeste baiano,2006,870000,soybeans,870000,1983600,2.28
brasil,vale saofranciscano da bahia,2006,2600,soybeans,2600,7800,3.0
brasil,noroeste de minas,2006,289720,soybeans,289123,739583,2.558
brasil,norte de minas,2006,35489,soybeans,32989,71230,2.159
brasil,jequitinhonha,2006,420,soybeans,170,230,1.352
brasil,triangulo mineiroalto paranaiba,2006,663021,soybeans,662267,1594421,2.407
brasil,central mineira,2006,4705,soybeans,4705,10881,2.312
brasil,metropolitana de belo horizonte,2006,470,soybeans,470,1301,2.768
brasil,oeste de minas,2006,4900,soybeans,4750,10630,2.237
brasil,sulsudoeste de minas,2006,7931,soybeans,7929,19058,2.403
brasil,campo das vertentes,2006,2410,soybeans,2410,6209,2.576
brasil,zona da mata,2006,300,soybeans,300,432,1.44
brasil,sao jose do rio preto,2006,28372,soybeans,28372,62029,2.186
brasil,ribeirao preto,2006,226468,soybeans,226468,574714,2.537
brasil,aracatuba,2006,40605,soybeans,40605,112256,2.764
brasil,bauru,2006,27607,soybeans,27607,63688,2.306
brasil,araraquara,2006,7445,soybeans,7445,17441,2.342
brasil,piracicaba,2006,2602,soybeans,2602,6757,2.596
brasil,campinas,2006,17770,soybeans,17770,45271,2.547
brasil,presidente prudente,2006,52943,soybeans,52943,112311,2.121
brasil,marilia,2006,4883,soybeans,4883,12152,2.488
brasil,assis,2006,178195,soybeans,178195,440487,2.471
brasil,itapetininga,2006,69440,soybeans,69440,200367,2.885
brasil,macro metropolitana paulista,2006,270,soybeans,270,627,2.322
brasil,noroeste paranaense,2006,216530,soybeans,216530,438418,2.024
brasil,centro ocidental paranaense,2006,576724,soybeans,576724,1475126,2.557
brasil,norte central paranaense,2006,704355,soybeans,704355,1640359,2.328
brasil,norte pioneiro paranaense,2006,329089,soybeans,329089,751543,2.283
brasil,centro oriental paranaense,2006,362170,soybeans,362170,992174,2.739
brasil,oeste paranaense,2006,887927,soybeans,887927,1984443,2.234
brasil,sudoeste paranaense,2006,316050,soybeans,316050,602483,1.906
brasil,centrosul paranaense,2006,364800,soybeans,364800,996605,2.731
brasil,sudeste paranaense,2006,133276,soybeans,133276,362652,2.721
brasil,metropolitana de curitiba,2006,40800,soybeans,40800,119098,2.919
brasil,oeste catarinense,2006,188568,soybeans,188488,471352,2.5
brasil,norte catarinense,2006,86280,soybeans,86280,216619,2.51
brasil,serrana,2006,55930,soybeans,55920,109185,1.952
brasil,vale do itajai,2006,849,soybeans,849,1653,1.946
brasil,noroeste riograndense,2006,2658995,soybeans,2658945,5376775,2.022
brasil,nordeste riograndense,2006,182310,soybeans,182310,462220,2.535
brasil,centro ocidental riograndense,2006,497840,soybeans,495840,1008444,2.033
brasil,centro oriental riograndense,2006,130694,soybeans,130499,228807,1.753
brasil,metropolitana de porto alegre,2006,21423,soybeans,21393,36884,1.724
brasil,sudoeste riograndense,2006,298580,soybeans,296080,334960,1.131
brasil,sudeste riograndense,2006,78659,soybeans,78659,111201,1.413
brasil,pantanais sul matogrossense,2006,980,soybeans,980,2366,2.414
brasil,centro norte de mato grosso do sul,2006,382442,soybeans,382282,885511,2.316
brasil,leste de mato grosso do sul,2006,247632,soybeans,246898,532343,2.156
brasil,sudoeste de mato grosso do sul,2006,1276634,soybeans,1273692,2733322,2.145
brasil,norte matogrossense,2006,3950098,soybeans,3939438,10849696,2.754
brasil,nordeste matogrossense,2006,596637,soybeans,596637,1624253,2.722
brasil,sudoeste matogrossense,2006,80066,soybeans,79766,231776,2.905
brasil,centrosul matogrossense,2006,78131,soybeans,78131,201713,2.581
brasil,sudeste matogrossense,2006,1117935,soybeans,1117935,2686783,2.403
brasil,noroeste goiano,2006,31637,soybeans,30837,74757,2.424
brasil,norte goiano,2006,68330,soybeans,68330,189222,2.769
brasil,centro goiano,2006,42450,soybeans,42450,117915,2.777
brasil,leste goiano,2006,293480,soybeans,293480,633300,2.157
brasil,sul goiano,2006,2058163,soybeans,2057663,5002525,2.431
brasil,distrito federal,2006,53980,soybeans,53980,145746,2.7
brasil,madeiraguapore,2007,710,soybeans,680,1768,2.6
brasil,leste rondoniense,2007,88810,soybeans,88210,257301,2.916
brasil,vale do acre,2007,100,soybeans,100,300,3.0
brasil,centro amazonense,2007,6,soybeans,6,11,1.833
brasil,sul amazonense,2007,800,soybeans,640,1920,3.0
brasil,norte de roraima,2007,6400,soybeans,6400,18560,2.9
brasil,sul de roraima,2007,600,soybeans,600,1740,2.9
brasil,baixo amazonas,2007,25000,soybeans,25000,63000,2.52
brasil,nordeste paraense,2007,523,soybeans,523,1254,2.397
brasil,sudoeste paraense,2007,1360,soybeans,1360,3770,2.772
brasil,sudeste paraense,2007,26670,soybeans,26670,85991,3.224
brasil,ocidental do tocantins,2007,106156,soybeans,106156,260909,2.457
brasil,oriental do tocantins,2007,197940,soybeans,197940,470763,2.378
brasil,centro maranhense,2007,5270,soybeans,5270,14498,2.751
brasil,leste maranhense,2007,32490,soybeans,32490,78080,2.403
brasil,sul maranhense,2007,346714,soybeans,346714,1032516,2.978
brasil,norte piauiense,2007,90,soybeans,90,178,1.977
brasil,sudoeste piauiense,2007,219770,soybeans,216916,484762,2.234
brasil,jaguaribe,2007,350,soybeans,350,1086,3.102
brasil,agreste alagoano,2007,50,soybeans,50,120,2.4
brasil,extremo oeste baiano,2007,850000,soybeans,850000,2295000,2.7
brasil,vale saofranciscano da bahia,2007,1000,soybeans,1000,3000,3.0
brasil,noroeste de minas,2007,289620,soybeans,289620,723825,2.499
brasil,norte de minas,2007,34860,soybeans,34860,74661,2.141
brasil,jequitinhonha,2007,420,soybeans,170,230,1.352
brasil,triangulo mineiroalto paranaiba,2007,544254,soybeans,544254,1580073,2.903
brasil,central mineira,2007,3040,soybeans,3040,7398,2.433
brasil,metropolitana de belo horizonte,2007,470,soybeans,470,1301,2.768
brasil,oeste de minas,2007,6940,soybeans,6440,15944,2.475
brasil,sulsudoeste de minas,2007,5028,soybeans,5028,11932,2.373
brasil,campo das vertentes,2007,800,soybeans,800,2200,2.75
brasil,zona da mata,2007,300,soybeans,300,432,1.44
brasil,sao jose do rio preto,2007,18653,soybeans,18653,42684,2.288
brasil,ribeirao preto,2007,139135,soybeans,139135,381517,2.742
brasil,aracatuba,2007,26060,soybeans,26060,68594,2.632
brasil,bauru,2007,20816,soybeans,20816,48342,2.322
brasil,araraquara,2007,7785,soybeans,7785,18807,2.415
brasil,piracicaba,2007,2320,soybeans,2320,6200,2.672
brasil,campinas,2007,13533,soybeans,13533,33523,2.477
brasil,presidente prudente,2007,29398,soybeans,29398,72180,2.455
brasil,marilia,2007,3902,soybeans,3902,8721,2.235
brasil,assis,2007,155127,soybeans,155127,392290,2.528
brasil,itapetininga,2007,58654,soybeans,58654,169580,2.891
brasil,macro metropolitana paulista,2007,590,soybeans,590,1395,2.364
brasil,noroeste paranaense,2007,169987,soybeans,169987,480016,2.823
brasil,centro ocidental paranaense,2007,576960,soybeans,576960,1750677,3.034
brasil,norte central paranaense,2007,672559,soybeans,672559,1911849,2.842
brasil,norte pioneiro paranaense,2007,319480,soybeans,319480,888471,2.78
brasil,centro oriental paranaense,2007,385350,soybeans,385350,1243290,3.226
brasil,oeste paranaense,2007,918747,soybeans,918747,2816048,3.065
brasil,sudoeste paranaense,2007,373230,soybeans,373230,1061050,2.842
brasil,centrosul paranaense,2007,394375,soybeans,394375,1136343,2.881
brasil,sudeste paranaense,2007,152775,soybeans,152775,452478,2.961
brasil,metropolitana de curitiba,2007,43860,soybeans,43860,136568,3.113
brasil,oeste catarinense,2007,221751,soybeans,221551,614370,2.773
brasil,norte catarinense,2007,99810,soybeans,99810,321506,3.221
brasil,serrana,2007,63440,soybeans,63440,173880,2.74
brasil,vale do itajai,2007,695,soybeans,695,1700,2.446
brasil,noroeste riograndense,2007,2694375,soybeans,2693975,7099582,2.635
brasil,nordeste riograndense,2007,181790,soybeans,181790,484574,2.665
brasil,centro ocidental riograndense,2007,488065,soybeans,488065,1241487,2.543
brasil,centro oriental riograndense,2007,128697,soybeans,128577,314797,2.448
brasil,metropolitana de porto alegre,2007,20023,soybeans,20023,46275,2.311
brasil,sudoeste riograndense,2007,294333,soybeans,294333,580616,1.972
brasil,sudeste riograndense,2007,83620,soybeans,83420,161674,1.938
brasil,pantanais sul matogrossense,2007,313,soybeans,313,602,1.923
brasil,centro norte de mato grosso do sul,2007,341850,soybeans,341850,973388,2.847
brasil,leste de mato grosso do sul,2007,195508,soybeans,195508,549710,2.811
brasil,sudoeste de mato grosso do sul,2007,1180360,soybeans,1180360,3322331,2.814
brasil,norte matogrossense,2007,3426391,soybeans,3426391,10344507,3.019
brasil,nordeste matogrossense,2007,522986,soybeans,522986,1612929,3.084
brasil,sudoeste matogrossense,2007,75960,soybeans,75960,214272,2.82
brasil,centrosul matogrossense,2007,54609,soybeans,54609,160106,2.931
brasil,sudeste matogrossense,2007,995133,soybeans,995133,2943273,2.957
brasil,noroeste goiano,2007,21550,soybeans,20750,57299,2.761
brasil,norte goiano,2007,67200,soybeans,67200,195600,2.91
brasil,centro goiano,2007,35355,soybeans,35355,101155,2.861
brasil,leste goiano,2007,271760,soybeans,271760,729915,2.685
brasil,sul goiano,2007,1773376,soybeans,1773376,4853758,2.737
brasil,distrito federal,2007,52606,soybeans,52606,142720,2.712
brasil,madeiraguapore,2008,380,soybeans,380,984,2.589
brasil,leste rondoniense,2008,98826,soybeans,98826,310576,3.142
brasil,vale do acre,2008,50,soybeans,50,150,3.0
brasil,sul amazonense,2008,200,soybeans,200,600,3.0
brasil,norte de roraima,2008,7400,soybeans,7400,20660,2.791
brasil,sul de roraima,2008,600,soybeans,600,1740,2.9
brasil,baixo amazonas,2008,32410,soybeans,32410,87507,2.7
brasil,nordeste paraense,2008,500,soybeans,500,1200,2.4
brasil,sudoeste paraense,2008,1390,soybeans,1390,3975,2.859
brasil,sudeste paraense,2008,36760,soybeans,36476,108429,2.972
brasil,ocidental do tocantins,2008,108508,soybeans,108508,291183,2.683
brasil,oriental do tocantins,2008,221000,soybeans,221000,603126,2.729
brasil,centro maranhense,2008,5325,soybeans,5325,14652,2.751
brasil,leste maranhense,2008,50811,soybeans,50811,153170,3.014
brasil,sul maranhense,2008,365384,soybeans,365384,1094843,2.996
brasil,norte piauiense,2008,140,soybeans,140,185,1.321
brasil,sudoeste piauiense,2008,253426,soybeans,253426,819073,3.232
brasil,jaguaribe,2008,512,soybeans,512,1665,3.251
brasil,agreste alagoano,2008,180,soybeans,180,432,2.4
brasil,extremo oeste baiano,2008,903400,soybeans,903400,2742722,3.035
brasil,vale saofranciscano da bahia,2008,1618,soybeans,1618,4912,3.035
brasil,noroeste de minas,2008,297070,soybeans,296870,898961,3.028
brasil,norte de minas,2008,36050,soybeans,31870,95770,3.005
brasil,jequitinhonha,2008,1,soybeans,1,2,2.0
brasil,triangulo mineiroalto paranaiba,2008,520846,soybeans,520846,1531981,2.941
brasil,central mineira,2008,3125,soybeans,3125,6526,2.088
brasil,metropolitana de belo horizonte,2008,605,soybeans,605,1420,2.347
brasil,oeste de minas,2008,7430,soybeans,7430,18267,2.458
brasil,sulsudoeste de minas,2008,4285,soybeans,4285,10610,2.476
brasil,campo das vertentes,2008,890,soybeans,890,2138,2.402
brasil,zona da mata,2008,300,soybeans,300,675,2.25
brasil,sao jose do rio preto,2008,23009,soybeans,23009,59595,2.59
brasil,ribeirao preto,2008,172237,soybeans,172237,470654,2.732
brasil,aracatuba,2008,24491,soybeans,24491,68230,2.785
brasil,bauru,2008,22233,soybeans,22233,55710,2.505
brasil,araraquara,2008,5670,soybeans,5670,13956,2.461
brasil,piracicaba,2008,1715,soybeans,1715,4634,2.702
brasil,campinas,2008,12662,soybeans,12662,34610,2.733
brasil,presidente prudente,2008,28811,soybeans,28811,75533,2.621
brasil,marilia,2008,3364,soybeans,3364,8391,2.494
brasil,assis,2008,166202,soybeans,166202,461307,2.775
brasil,itapetininga,2008,65204,soybeans,65204,192704,2.955
brasil,macro metropolitana paulista,2008,342,soybeans,342,784,2.292
brasil,noroeste paranaense,2008,159383,soybeans,159383,400388,2.512
brasil,centro ocidental paranaense,2008,573014,soybeans,573014,1749320,3.052
brasil,norte central paranaense,2008,677474,soybeans,677474,1966154,2.902
brasil,norte pioneiro paranaense,2008,310709,soybeans,310709,901699,2.902
brasil,centro oriental paranaense,2008,392130,soybeans,392130,1192026,3.039
brasil,oeste paranaense,2008,923657,soybeans,923657,2993243,3.24
brasil,sudoeste paranaense,2008,347960,soybeans,347960,955178,2.745
brasil,centrosul paranaense,2008,382761,soybeans,382761,1077410,2.814
brasil,sudeste paranaense,2008,155390,soybeans,155390,424649,2.732
brasil,metropolitana de curitiba,2008,46635,soybeans,46635,140399,3.01
brasil,oeste catarinense,2008,215965,soybeans,215965,518279,2.399
brasil,norte catarinense,2008,88690,soybeans,88690,260844,2.941
brasil,serrana,2008,67850,soybeans,67850,165220,2.435
brasil,vale do itajai,2008,853,soybeans,853,2120,2.485
brasil,noroeste riograndense,2008,2622230,soybeans,2621230,5213663,1.989
brasil,nordeste riograndense,2008,179194,soybeans,179194,421500,2.352
brasil,centro ocidental riograndense,2008,498740,soybeans,498740,1083311,2.172
