Region1,Region2,Year,Crop,Area planted,Production,Yield
uttar pradesh,budaun,2009,rice,67371.0,135281.0,2.01
uttar pradesh,budaun,2011,corn,12901.0,24981.0,1.94
uttar pradesh,budaun,2006,rice,87637.0,161164.0,1.84
uttar pradesh,budaun,2001,rice,103910.0,162419.0,1.56
uttar pradesh,budaun,1998,rice,86301.0,150705.0,1.75
uttar pradesh,budaun,2007,rice,88601.0,163735.0,1.85
uttar pradesh,budaun,2000,corn,16085.0,26499.0,1.65
uttar pradesh,budaun,2000,rice,110226.0,169287.0,1.54
uttar pradesh,budaun,1999,corn,13331.0,16853.0,1.26
uttar pradesh,budaun,2013,corn,12080.0,25423.0,2.1
uttar pradesh,budaun,2002,corn,13111.0,13684.0,1.04
uttar pradesh,budaun,2002,rice,56745.0,76168.0,1.34
uttar pradesh,budaun,2003,rice,73368.0,146268.0,1.99
uttar pradesh,budaun,2001,corn,18246.0,27813.0,1.52
uttar pradesh,budaun,2010,corn,14062.0,26193.0,1.86
uttar pradesh,budaun,2009,corn,11631.0,21250.0,1.83
uttar pradesh,budaun,2010,rice,84312.0,158169.0,1.88
uttar pradesh,budaun,2006,corn,12079.0,19752.0,1.64
uttar pradesh,budaun,1999,rice,108103.0,200440.0,1.85
uttar pradesh,budaun,2012,corn,9970.0,20866.0,2.09
uttar pradesh,budaun,2008,corn,19118.0,36477.0,1.91
uttar pradesh,budaun,2007,corn,11040.0,18340.0,1.66
uttar pradesh,budaun,2011,rice,87748.0,187342.0,2.14
uttar pradesh,budaun,1998,corn,11457.0,11606.0,1.01
uttar pradesh,budaun,2012,rice,83826.0,191375.0,2.28
uttar pradesh,bulandshahar,2012,rice,83784.0,216331.0,2.58
uttar pradesh,bulandshahar,1999,corn,81507.0,152781.0,1.87
uttar pradesh,bulandshahar,2006,corn,60776.0,113754.0,1.87
uttar pradesh,bulandshahar,2013,rice,95670.0,251804.0,2.63
uttar pradesh,bulandshahar,2009,corn,49965.0,94559.0,1.89
uttar pradesh,bulandshahar,2010,corn,51038.0,105740.0,2.07
uttar pradesh,bulandshahar,2007,rice,58106.0,135910.0,2.34
uttar pradesh,bulandshahar,2012,corn,45145.0,106502.0,2.36
uttar pradesh,bulandshahar,2013,corn,43692.0,103320.0,2.36
uttar pradesh,bulandshahar,2002,corn,66372.0,84685.0,1.28
uttar pradesh,bulandshahar,2000,corn,73741.0,162522.0,2.2
uttar pradesh,bulandshahar,2007,corn,57107.0,111895.0,1.96
uttar pradesh,bulandshahar,2010,rice,74828.0,168887.0,2.26
uttar pradesh,bulandshahar,1998,corn,95218.0,119256.0,1.25
uttar pradesh,bulandshahar,2001,corn,77113.0,187350.0,2.43
uttar pradesh,bulandshahar,2001,rice,39616.0,89143.0,2.25
uttar pradesh,bulandshahar,2008,corn,52574.0,113294.0,2.15
uttar pradesh,bulandshahar,2003,corn,66430.0,129076.0,1.94
uttar pradesh,bulandshahar,2000,rice,45685.0,93146.0,2.04
uttar pradesh,bulandshahar,2011,corn,51761.0,113370.0,2.19
uttar pradesh,chandauli,2007,corn,76.0,117.0,1.54
uttar pradesh,chandauli,2003,corn,102.0,164.0,1.61
uttar pradesh,chandauli,2008,corn,82.0,127.0,1.55
uttar pradesh,chandauli,2011,corn,111.0,176.0,1.59
uttar pradesh,chandauli,2012,corn,66.0,137.0,2.08
uttar pradesh,chandauli,2010,corn,73.0,124.0,1.7
uttar pradesh,chandauli,2013,corn,89.0,216.0,2.43
uttar pradesh,chitrakoot,2009,corn,26.0,45.0,1.73
uttar pradesh,deoria,2013,rice,135630.0,333514.0,2.46
uttar pradesh,deoria,2010,corn,6589.0,10178.0,1.54
uttar pradesh,deoria,2012,corn,6408.0,15107.0,2.36
uttar pradesh,deoria,2004,corn,7959.0,11106.0,1.4
uttar pradesh,deoria,2007,corn,6133.0,4346.0,0.71
uttar pradesh,deoria,2010,rice,128365.0,256345.0,2.0
uttar pradesh,deoria,2003,rice,130816.0,281730.0,2.15
uttar pradesh,deoria,1998,corn,6242.0,2801.0,0.45
uttar pradesh,deoria,2000,corn,5624.0,8215.0,1.46
uttar pradesh,deoria,2011,rice,130633.0,287784.0,2.2
uttar pradesh,deoria,2011,corn,6469.0,12845.0,1.99
uttar pradesh,deoria,2009,corn,4816.0,7392.0,1.53
uttar pradesh,deoria,2009,rice,118787.0,169271.0,1.42
uttar pradesh,deoria,2003,corn,7774.0,6051.0,0.78
uttar pradesh,deoria,2006,corn,10661.0,15792.0,1.48
uttar pradesh,deoria,2002,corn,5646.0,5598.0,0.99
uttar pradesh,deoria,2001,corn,5435.0,4222.0,0.78
uttar pradesh,deoria,2008,rice,129472.0,278882.0,2.15
uttar pradesh,deoria,2008,corn,6076.0,6900.0,1.14
uttar pradesh,deoria,1999,corn,5839.0,6501.0,1.11
uttar pradesh,deoria,2012,rice,132165.0,295388.0,2.23
uttar pradesh,deoria,2000,rice,123154.0,300586.0,2.44
uttar pradesh,deoria,2013,corn,7364.0,18108.0,2.46
uttar pradesh,etah,2010,corn,20449.0,38197.0,1.87
uttar pradesh,etah,1998,corn,57264.0,82880.0,1.45
uttar pradesh,etah,2002,corn,50275.0,54818.0,1.09
uttar pradesh,etah,2001,rice,51796.0,77584.0,1.5
uttar pradesh,etah,2003,rice,36051.0,64976.0,1.8
uttar pradesh,etah,2013,corn,28871.0,80474.0,2.79
uttar pradesh,etah,2007,corn,53798.0,104886.0,1.95
uttar pradesh,etah,2001,corn,63214.0,110649.0,1.75
uttar pradesh,etah,2012,corn,24874.0,68324.0,2.75
uttar pradesh,etah,2000,corn,58729.0,112201.0,1.91
uttar pradesh,etah,2003,corn,51111.0,67205.0,1.31
uttar pradesh,etah,2009,corn,18033.0,36498.0,2.02
uttar pradesh,etah,2011,corn,24795.0,61250.0,2.47
uttar pradesh,etah,2008,corn,61277.0,126496.0,2.06
uttar pradesh,etah,2006,corn,54196.0,102139.0,1.88
uttar pradesh,etah,1999,corn,59213.0,103525.0,1.75
uttar pradesh,etawah,1999,corn,7376.0,12387.0,1.68
uttar pradesh,etawah,2000,corn,7610.0,18115.0,2.38
uttar pradesh,etawah,2012,corn,4976.0,13098.0,2.63
uttar pradesh,etawah,2013,corn,5316.0,14073.0,2.65
uttar pradesh,etawah,2001,corn,8196.0,16406.0,2.0
uttar pradesh,etawah,2009,corn,4510.0,9082.0,2.01
uttar pradesh,etawah,2010,corn,4843.0,9216.0,1.9
uttar pradesh,etawah,1998,rice,43455.0,96952.0,2.23
uttar pradesh,etawah,2006,corn,7033.0,11776.0,1.67
uttar pradesh,etawah,2008,corn,4803.0,8976.0,1.87
uttar pradesh,etawah,2003,corn,6839.0,13767.0,2.01
uttar pradesh,etawah,1998,corn,8214.0,6926.0,0.84
uttar pradesh,etawah,2007,corn,5689.0,10764.0,1.89
uttar pradesh,etawah,2002,corn,6019.0,10038.0,1.67
uttar pradesh,etawah,2011,corn,4486.0,8740.0,1.95
uttar pradesh,faizabad,2008,corn,3026.0,3025.0,1.0
uttar pradesh,faizabad,2009,corn,2945.0,3690.0,1.25
uttar pradesh,faizabad,2007,corn,2494.0,3434.0,1.38
uttar pradesh,faizabad,2011,corn,2732.0,3679.0,1.35
uttar pradesh,faizabad,1999,corn,3191.0,3713.0,1.16
uttar pradesh,faizabad,2006,corn,2861.0,3421.0,1.2
uttar pradesh,faizabad,2010,corn,2937.0,3741.0,1.27
uttar pradesh,faizabad,2003,corn,2292.0,3160.0,1.38
uttar pradesh,faizabad,2002,corn,3287.0,3677.0,1.12
uttar pradesh,faizabad,2000,corn,3643.0,5433.0,1.49
uttar pradesh,faizabad,1998,corn,3904.0,3141.0,0.8
uttar pradesh,faizabad,2001,corn,3447.0,5523.0,1.6
uttar pradesh,faizabad,2012,corn,3051.0,4263.0,1.4
uttar pradesh,faizabad,2013,corn,2885.0,3703.0,1.28
uttar pradesh,faizabad,2004,corn,1272.0,2458.0,1.93
uttar pradesh,farrukhabad,1998,corn,43890.0,64085.0,1.46
uttar pradesh,farrukhabad,2002,corn,33689.0,45338.0,1.35
uttar pradesh,farrukhabad,2003,corn,38857.0,61166.0,1.57
uttar pradesh,farrukhabad,2002,rice,9505.0,19476.0,2.05
uttar pradesh,farrukhabad,2011,corn,31958.0,72916.0,2.28
uttar pradesh,farrukhabad,2006,corn,38797.0,55123.0,1.42
uttar pradesh,farrukhabad,2008,corn,37685.0,98552.0,2.62
uttar pradesh,farrukhabad,1999,rice,13260.0,28334.0,2.14
uttar pradesh,farrukhabad,2010,corn,33975.0,62746.0,1.85
uttar pradesh,farrukhabad,2012,corn,30639.0,84376.0,2.75
uttar pradesh,farrukhabad,2000,corn,44738.0,96489.0,2.16
uttar pradesh,farrukhabad,2009,corn,31257.0,59282.0,1.9
uttar pradesh,farrukhabad,2007,corn,39582.0,70572.0,1.78
uttar pradesh,farrukhabad,1999,corn,44142.0,100017.0,2.27
uttar pradesh,farrukhabad,1998,rice,11287.0,22806.0,2.02
uttar pradesh,farrukhabad,2013,corn,37434.0,87779.0,2.34
uttar pradesh,farrukhabad,2001,corn,44890.0,87482.0,1.95
uttar pradesh,fatehpur,1999,corn,353.0,716.0,2.03
uttar pradesh,fatehpur,2012,corn,379.0,490.0,1.29
uttar pradesh,fatehpur,2009,corn,386.0,562.0,1.46
uttar pradesh,fatehpur,2003,corn,351.0,404.0,1.15
uttar pradesh,fatehpur,1998,corn,353.0,486.0,1.38
uttar pradesh,fatehpur,2002,corn,322.0,442.0,1.37
uttar pradesh,fatehpur,2007,corn,76.0,112.0,1.47
uttar pradesh,fatehpur,2008,corn,480.0,752.0,1.57
uttar pradesh,fatehpur,2000,corn,435.0,919.0,2.11
uttar pradesh,fatehpur,2001,corn,416.0,802.0,1.93
uttar pradesh,fatehpur,2011,corn,271.0,290.0,1.07
uttar pradesh,fatehpur,2006,corn,205.0,277.0,1.35
uttar pradesh,fatehpur,2004,corn,377.0,323.0,0.86
uttar pradesh,fatehpur,2013,corn,255.0,320.0,1.25
uttar pradesh,fatehpur,2010,corn,289.0,510.0,1.76
uttar pradesh,firozabad,2011,corn,8275.0,22965.0,2.78
uttar pradesh,firozabad,2013,rice,21600.0,59357.0,2.75
uttar pradesh,firozabad,2002,corn,7236.0,7613.0,1.05
uttar pradesh,firozabad,1998,corn,7957.0,9056.0,1.14
uttar pradesh,firozabad,2013,corn,7731.0,23563.0,3.05
uttar pradesh,firozabad,2009,corn,9413.0,22762.0,2.42
uttar pradesh,firozabad,2000,corn,8624.0,17087.0,1.98
uttar pradesh,firozabad,2008,corn,9737.0,26173.0,2.69
uttar pradesh,firozabad,2012,corn,8821.0,22752.0,2.58
uttar pradesh,firozabad,2007,corn,8868.0,22282.0,2.51
uttar pradesh,firozabad,2001,corn,9794.0,23730.0,2.42
uttar pradesh,firozabad,2003,corn,7025.0,12178.0,1.73
uttar pradesh,firozabad,2006,corn,5870.0,13459.0,2.29
uttar pradesh,firozabad,1999,corn,7637.0,10867.0,1.42
uttar pradesh,firozabad,2010,corn,7017.0,16723.0,2.38
uttar pradesh,gautam buddha nagar,2008,corn,1669.0,3668.0,2.2
uttar pradesh,gautam buddha nagar,2000,corn,11973.0,21874.0,1.83
uttar pradesh,gautam buddha nagar,1999,corn,11901.0,14335.0,1.2
uttar pradesh,gautam buddha nagar,1998,corn,12033.0,21257.0,1.77
uttar pradesh,gautam buddha nagar,2001,corn,12247.0,27175.0,2.22
uttar pradesh,ghaziabad,1998,corn,10474.0,11756.0,1.12
uttar pradesh,ghaziabad,2000,corn,5049.0,9153.0,1.81
uttar pradesh,ghaziabad,2001,corn,5849.0,12384.0,2.12
uttar pradesh,ghaziabad,2009,corn,2102.0,3979.0,1.89
uttar pradesh,ghaziabad,2004,corn,3354.0,5413.0,1.61
uttar pradesh,ghaziabad,2008,corn,1871.0,4989.0,2.67
uttar pradesh,ghaziabad,2010,corn,1825.0,4579.0,2.51
uttar pradesh,ghaziabad,2006,corn,2733.0,5349.0,1.96
uttar pradesh,ghaziabad,2003,corn,3921.0,7000.0,1.79
uttar pradesh,ghaziabad,2007,corn,3155.0,6183.0,1.96
uttar pradesh,ghaziabad,1998,rice,18137.0,36430.0,2.01
uttar pradesh,ghaziabad,2002,corn,4199.0,3570.0,0.85
uttar pradesh,ghaziabad,1999,corn,7451.0,10840.0,1.45
uttar pradesh,ghaziabad,2011,corn,1586.0,3444.0,2.17
uttar pradesh,ghazipur,2012,corn,646.0,1154.0,1.79
uttar pradesh,ghazipur,2000,corn,1163.0,1633.0,1.4
uttar pradesh,ghazipur,2013,corn,832.0,1669.0,2.01
uttar pradesh,ghazipur,2003,corn,640.0,1045.0,1.63
uttar pradesh,ghazipur,2007,corn,516.0,742.0,1.44
uttar pradesh,ghazipur,2011,corn,652.0,978.0,1.5
uttar pradesh,ghazipur,1998,corn,1195.0,691.0,0.58
uttar pradesh,ghazipur,2002,corn,651.0,840.0,1.29
uttar pradesh,ghazipur,2004,corn,658.0,1364.0,2.07
uttar pradesh,ghazipur,2008,corn,746.0,1106.0,1.48
uttar pradesh,ghazipur,2001,corn,699.0,1167.0,1.67
uttar pradesh,ghazipur,2009,corn,841.0,1229.0,1.46
uttar pradesh,ghazipur,2006,corn,763.0,1024.0,1.34
uttar pradesh,ghazipur,1999,corn,1198.0,1375.0,1.15
uttar pradesh,ghazipur,2010,corn,852.0,1438.0,1.69
uttar pradesh,gonda,1999,rice,124751.0,258578.0,2.07
uttar pradesh,gonda,2009,corn,52767.0,54271.0,1.03
uttar pradesh,gonda,2002,rice,129877.0,166257.0,1.28
uttar pradesh,gonda,2000,corn,65655.0,58861.0,0.9
uttar pradesh,gonda,2003,corn,56153.0,64096.0,1.14
uttar pradesh,gonda,2003,rice,130414.0,246018.0,1.89
uttar pradesh,gonda,2004,corn,56670.0,60319.0,1.06
uttar pradesh,gonda,2011,corn,55696.0,62081.0,1.11
uttar pradesh,gonda,2008,corn,52056.0,33509.0,0.64
uttar pradesh,gonda,2012,corn,49461.0,57794.0,1.17
uttar pradesh,gonda,2010,corn,54345.0,57056.0,1.05
uttar pradesh,gonda,1999,corn,62886.0,66043.0,1.05
uttar pradesh,gonda,2000,rice,123713.0,241450.0,1.95
uttar pradesh,gonda,1998,corn,73619.0,22022.0,0.3
uttar pradesh,gonda,2006,corn,57417.0,48085.0,0.84
uttar pradesh,gonda,2001,corn,56874.0,73850.0,1.3
uttar pradesh,gonda,1998,rice,117184.0,213767.0,1.82
uttar pradesh,gonda,2002,corn,57619.0,54304.0,0.94
uttar pradesh,gonda,2007,corn,56499.0,51986.0,0.92
uttar pradesh,gonda,2001,rice,144715.0,290606.0,2.01
uttar pradesh,gonda,2006,rice,139049.0,217890.0,1.57
uttar pradesh,gonda,2013,corn,48796.0,57586.0,1.18
uttar pradesh,gorakhpur,1999,rice,151781.0,286172.0,1.89
uttar pradesh,gorakhpur,2000,corn,3437.0,5040.0,1.47
uttar pradesh,gorakhpur,2003,rice,151031.0,305550.0,2.02
uttar pradesh,gorakhpur,2006,rice,145345.0,246505.0,1.7
uttar pradesh,gorakhpur,1998,corn,3564.0,1643.0,0.46
uttar pradesh,gorakhpur,2011,corn,2937.0,3451.0,1.18
uttar pradesh,gorakhpur,2013,rice,150787.0,362341.0,2.4
uttar pradesh,gorakhpur,2009,corn,2257.0,2408.0,1.07
uttar pradesh,gorakhpur,2012,rice,151269.0,344591.0,2.28
uttar pradesh,gorakhpur,2007,rice,149716.0,282364.0,1.89
uttar pradesh,gorakhpur,2006,corn,4525.0,5669.0,1.25
uttar pradesh,gorakhpur,2004,corn,3898.0,4880.0,1.25
uttar pradesh,gorakhpur,1999,corn,3812.0,4273.0,1.12
uttar pradesh,gorakhpur,2010,corn,3174.0,1612.0,0.51
uttar pradesh,gorakhpur,2013,corn,2801.0,2871.0,1.02
uttar pradesh,gorakhpur,2002,corn,3853.0,5084.0,1.32
uttar pradesh,gorakhpur,2012,corn,2750.0,3780.0,1.37
uttar pradesh,gorakhpur,2001,rice,156072.0,263224.0,1.69
uttar pradesh,gorakhpur,2008,corn,7256.0,388.0,0.05
uttar pradesh,gorakhpur,2011,rice,152250.0,332362.0,2.18
uttar pradesh,gorakhpur,2001,corn,3162.0,5704.0,1.8
uttar pradesh,gorakhpur,2008,rice,152929.0,296376.0,1.94
uttar pradesh,gorakhpur,2007,corn,4328.0,2505.0,0.58
uttar pradesh,gorakhpur,2000,rice,149631.0,278699.0,1.86
uttar pradesh,gorakhpur,2003,corn,3816.0,3598.0,0.94
uttar pradesh,gorakhpur,1998,rice,139507.0,197431.0,1.42
uttar pradesh,gorakhpur,2002,rice,151761.0,227531.0,1.5
uttar pradesh,gorakhpur,2010,rice,154129.0,312419.0,2.03
uttar pradesh,gorakhpur,2009,rice,152496.0,277695.0,1.82
uttar pradesh,hamirpur,2011,corn,8.0,10.0,1.25
uttar pradesh,hamirpur,2001,corn,6.0,7.0,1.17
uttar pradesh,hamirpur,2013,corn,155.0,549.0,3.54
uttar pradesh,hapur,2012,corn,1467.0,3368.0,2.3
uttar pradesh,hapur,2013,corn,1552.0,3601.0,2.32
uttar pradesh,hardoi,1998,corn,55525.0,61844.0,1.11
uttar pradesh,hardoi,2007,corn,47880.0,70714.0,1.48
uttar pradesh,hardoi,2001,corn,54210.0,82479.0,1.52
uttar pradesh,hardoi,1998,rice,114335.0,234817.0,2.05
uttar pradesh,hardoi,2007,rice,151359.0,294545.0,1.95
uttar pradesh,hardoi,2012,corn,36858.0,70602.0,1.92
uttar pradesh,hardoi,2013,corn,43436.0,83397.0,1.92
uttar pradesh,hardoi,2011,rice,152397.0,342588.0,2.25
uttar pradesh,hardoi,2012,rice,144515.0,354640.0,2.45
uttar pradesh,hardoi,2003,rice,130257.0,267704.0,2.06
uttar pradesh,hardoi,2009,corn,37459.0,52944.0,1.41
uttar pradesh,hardoi,2011,corn,40462.0,54561.0,1.35
uttar pradesh,hardoi,2003,corn,52346.0,68484.0,1.31
uttar pradesh,hardoi,2009,rice,123968.0,279300.0,2.25
uttar pradesh,hardoi,2000,corn,53513.0,85891.0,1.61
uttar pradesh,hardoi,1999,rice,111733.0,224376.0,2.01
uttar pradesh,hardoi,2006,corn,46929.0,62135.0,1.32
uttar pradesh,hardoi,2013,rice,149180.0,375337.0,2.52
uttar pradesh,hardoi,2008,rice,161948.0,339605.0,2.1
uttar pradesh,hardoi,2010,rice,130243.0,265305.0,2.04
uttar pradesh,hardoi,1999,corn,56260.0,87303.0,1.55
uttar pradesh,hardoi,2002,rice,85918.0,143966.0,1.68
uttar pradesh,hardoi,2008,corn,51576.0,75360.0,1.46
uttar pradesh,hardoi,2002,corn,40209.0,35785.0,0.89
uttar pradesh,hardoi,2006,rice,147165.0,298745.0,2.03
uttar pradesh,hardoi,2000,rice,127546.0,216466.0,1.7
uttar pradesh,hardoi,2010,corn,41405.0,46555.0,1.12
uttar pradesh,hardwar,1999,corn,2537.0,3984.0,1.57
uttar pradesh,hardwar,1998,corn,2924.0,4404.0,1.51
uttar pradesh,hathras,2008,rice,11102.0,21638.0,1.95
uttar pradesh,hathras,2011,corn,3594.0,7805.0,2.17
uttar pradesh,hathras,1999,corn,8583.0,12209.0,1.42
uttar pradesh,hathras,2006,corn,5480.0,9814.0,1.79
uttar pradesh,hathras,2000,corn,8628.0,17170.0,1.99
uttar pradesh,hathras,1998,corn,8336.0,6892.0,0.83
uttar pradesh,hathras,2007,corn,2601.0,4718.0,1.81
uttar pradesh,hathras,2004,corn,4572.0,8045.0,1.76
uttar pradesh,hathras,2009,corn,3630.0,7436.0,2.05
uttar pradesh,hathras,2002,corn,1333.0,981.0,0.74
uttar pradesh,hathras,2001,corn,6604.0,11372.0,1.72
uttar pradesh,hathras,2013,corn,3246.0,6447.0,1.99
uttar pradesh,hathras,2013,rice,23235.0,54718.0,2.35
uttar pradesh,hathras,2008,corn,3888.0,7060.0,1.82
uttar pradesh,hathras,2010,corn,2953.0,6078.0,2.06
uttar pradesh,hathras,2012,corn,3186.0,6803.0,2.14
uttar pradesh,hathras,2003,corn,4962.0,8777.0,1.77
uttar pradesh,jalaun,2013,corn,234.0,766.0,3.27
uttar pradesh,jalaun,2010,corn,70.0,149.0,2.13
uttar pradesh,jalaun,2012,corn,23.0,28.0,1.22
uttar pradesh,jalaun,2011,corn,7.0,12.0,1.71
uttar pradesh,jaunpur,2003,corn,40839.0,66610.0,1.63
uttar pradesh,jaunpur,2001,rice,129899.0,268804.0,2.07
uttar pradesh,jaunpur,2010,corn,43499.0,63942.0,1.47
uttar pradesh,jaunpur,2007,corn,45594.0,64073.0,1.41
uttar pradesh,jaunpur,2011,corn,51777.0,75638.0,1.46
uttar pradesh,jaunpur,2006,corn,43864.0,57947.0,1.32
uttar pradesh,jaunpur,2009,corn,43082.0,62984.0,1.46
uttar pradesh,jaunpur,1999,corn,48413.0,44040.0,0.91
uttar pradesh,jaunpur,2013,corn,44280.0,70005.0,1.58
uttar pradesh,jaunpur,2001,corn,47415.0,79267.0,1.67
uttar pradesh,jaunpur,2012,corn,44808.0,79221.0,1.77
uttar pradesh,jaunpur,1998,rice,124651.0,231530.0,1.86
uttar pradesh,jaunpur,2008,corn,44403.0,58733.0,1.32
uttar pradesh,jaunpur,1998,corn,48357.0,76947.0,1.59
uttar pradesh,jaunpur,1999,rice,126081.0,303499.0,2.41
uttar pradesh,jaunpur,2000,rice,126849.0,260096.0,2.05
uttar pradesh,jaunpur,2002,corn,40852.0,51623.0,1.26
uttar pradesh,jaunpur,2000,corn,47589.0,88410.0,1.86
uttar pradesh,jhansi,1998,corn,2281.0,1008.0,0.44
uttar pradesh,jhansi,2011,corn,2654.0,2366.0,0.89
uttar pradesh,jhansi,2008,corn,3966.0,2390.0,0.6
uttar pradesh,jhansi,2000,corn,2000.0,2452.0,1.23
uttar pradesh,jhansi,2013,corn,1327.0,2332.0,1.76
uttar pradesh,jhansi,2002,rice,689.0,385.0,0.56
uttar pradesh,jhansi,2003,corn,1962.0,368.0,0.19
uttar pradesh,jhansi,1999,corn,2049.0,676.0,0.33
uttar pradesh,kannauj,2013,corn,59842.0,124107.0,2.07
uttar pradesh,kannauj,1998,corn,48942.0,81130.0,1.66
uttar pradesh,kannauj,2011,corn,44560.0,102916.0,2.31
uttar pradesh,kannauj,1999,rice,23587.0,49886.0,2.11
uttar pradesh,kannauj,2003,corn,47837.0,61999.0,1.3
uttar pradesh,kannauj,2002,corn,44769.0,61815.0,1.38
uttar pradesh,kannauj,2007,corn,48626.0,93213.0,1.92
uttar pradesh,kannauj,1999,corn,50176.0,112717.0,2.25
uttar pradesh,kannauj,2010,corn,40349.0,81440.0,2.02
uttar pradesh,kannauj,2006,corn,49583.0,78026.0,1.57
uttar pradesh,kannauj,2012,corn,45141.0,96779.0,2.14
uttar pradesh,kannauj,2000,corn,48973.0,119824.0,2.45
uttar pradesh,kannauj,2009,corn,38869.0,56635.0,1.46
uttar pradesh,kannauj,2008,corn,48974.0,88362.0,1.8
uttar pradesh,kannauj,2001,corn,52842.0,103273.0,1.95
uttar pradesh,kanpur dehat,2013,corn,13473.0,26656.0,1.98
uttar pradesh,kanpur dehat,1998,corn,14436.0,10991.0,0.76
uttar pradesh,kanpur nagar,2003,corn,18357.0,25973.0,1.41
uttar pradesh,kanpur nagar,1999,corn,35868.0,62650.0,1.75
uttar pradesh,kanpur nagar,1998,corn,19915.0,33886.0,1.7
uttar pradesh,kanpur nagar,2000,corn,36176.0,53736.0,1.49
uttar pradesh,kanpur nagar,2007,corn,23276.0,37467.0,1.61
uttar pradesh,kanpur nagar,2009,corn,18508.0,26046.0,1.41
uttar pradesh,kanpur nagar,2006,corn,19599.0,21924.0,1.12
uttar pradesh,kanpur nagar,2008,corn,19227.0,32999.0,1.72
uttar pradesh,kanpur nagar,2011,corn,21849.0,30671.0,1.4
uttar pradesh,kanpur nagar,2010,corn,21454.0,26941.0,1.26
uttar pradesh,kanpur nagar,1998,rice,37151.0,77055.0,2.07
uttar pradesh,kanpur nagar,2013,corn,22753.0,42085.0,1.85
uttar pradesh,kanpur nagar,2001,corn,35090.0,62805.0,1.79
uttar pradesh,kanpur nagar,2012,corn,20772.0,30870.0,1.49
uttar pradesh,kanpur nagar,2002,corn,16651.0,20383.0,1.22
uttar pradesh,kanpur nagar,2002,rice,83847.0,154167.0,1.84
uttar pradesh,kasganj kashiram nagar,2009,rice,14355.0,29758.0,2.07
uttar pradesh,kasganj kashiram nagar,2012,corn,34724.0,96435.0,2.78
uttar pradesh,kasganj kashiram nagar,2011,rice,16115.0,41432.0,2.57
uttar pradesh,kasganj kashiram nagar,2011,corn,32941.0,86643.0,2.63
uttar pradesh,kasganj kashiram nagar,2013,corn,36974.0,102612.0,2.78
uttar pradesh,kasganj kashiram nagar,2009,corn,32801.0,65306.0,1.99
uttar pradesh,kasganj kashiram nagar,2010,corn,30179.0,56476.0,1.87
uttar pradesh,kaushambi,2001,corn,145.0,271.0,1.87
uttar pradesh,kaushambi,2004,corn,179.0,193.0,1.08
uttar pradesh,kaushambi,2011,corn,532.0,1048.0,1.97
uttar pradesh,kaushambi,2008,corn,293.0,438.0,1.49
uttar pradesh,kaushambi,2006,corn,284.0,397.0,1.4
uttar pradesh,kaushambi,2002,corn,108.0,142.0,1.31
uttar pradesh,kaushambi,2012,corn,230.0,338.0,1.47
uttar pradesh,kaushambi,2009,corn,164.0,258.0,1.57
uttar pradesh,kaushambi,2013,corn,442.0,944.0,2.14
uttar pradesh,kaushambi,2010,corn,172.0,275.0,1.6
uttar pradesh,kaushambi,2007,corn,265.0,381.0,1.44
uttar pradesh,kaushambi,1998,corn,55.0,74.0,1.35
uttar pradesh,kaushambi,2000,corn,46.0,95.0,2.07
uttar pradesh,kaushambi,2003,corn,182.0,217.0,1.19
uttar pradesh,kaushambi,1999,corn,76.0,154.0,2.03
uttar pradesh,kheri,2009,corn,14140.0,12348.0,0.87
uttar pradesh,kheri,2002,rice,172939.0,364095.0,2.11
uttar pradesh,kheri,2002,corn,9898.0,8453.0,0.85
uttar pradesh,kheri,2011,corn,10284.0,10352.0,1.01
uttar pradesh,kheri,2004,corn,9377.0,9149.0,0.98
uttar pradesh,kheri,2010,corn,9954.0,8212.0,0.82
uttar pradesh,kheri,2006,corn,9492.0,10282.0,1.08
uttar pradesh,kheri,2003,corn,9958.0,8660.0,0.87
uttar pradesh,kheri,2001,rice,187544.0,484376.0,2.58
uttar pradesh,kheri,2003,rice,180163.0,429358.0,2.38
uttar pradesh,kheri,2000,rice,188204.0,477978.0,2.54
uttar pradesh,kheri,1999,rice,188998.0,482395.0,2.55
uttar pradesh,kheri,1998,corn,16077.0,8714.0,0.54
uttar pradesh,kheri,2009,rice,166413.0,327833.0,1.97
uttar pradesh,kheri,1998,rice,189425.0,422333.0,2.23
uttar pradesh,kheri,2001,corn,13046.0,11212.0,0.86
uttar pradesh,kheri,2007,corn,9630.0,9020.0,0.94
uttar pradesh,kheri,2006,rice,186725.0,382786.0,2.05
uttar pradesh,kheri,1999,corn,13483.0,15881.0,1.18
uttar pradesh,kheri,2000,corn,13016.0,9758.0,0.75
uttar pradesh,kheri,2011,rice,187602.0,450808.0,2.4
uttar pradesh,kheri,2008,corn,9112.0,7737.0,0.85
uttar pradesh,kheri,2008,rice,190252.0,338839.0,1.78
uttar pradesh,kheri,2012,rice,186679.0,478458.0,2.56
uttar pradesh,kheri,2007,rice,181221.0,375127.0,2.07
uttar pradesh,kheri,2013,corn,9413.0,17436.0,1.85
uttar pradesh,kheri,2013,rice,176082.0,474717.0,2.7
uttar pradesh,kheri,2010,rice,185383.0,401355.0,2.17
uttar pradesh,kheri,2012,corn,10221.0,11425.0,1.12
uttar pradesh,kushinagar,2002,corn,3056.0,5751.0,1.88
