"","Data Source Organization","Data Source Document","Country","FNID_mod","Admin 1","Admin2_mod","Pop_group","Year","Season","Crop","DNL Name of Crop in FDW","DNL Name of Crop in source","DNL Original harvest year","AreaPlanted_ha","QuantityProduced_mt","DNLQuantityProduced","Yield_mt_ha"
"510","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20310","Amhara","Oromia",NA,2009,"Meher","01122","Maize","Maize","2008/2009",6143.66,10453.774,104537.74,1.7015547735389
"511","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20310","Amhara","Oromia",NA,2011,"Meher","01122","Maize","Maize","2010/2011",5919.15,10623.019,106230.19,1.7946865681728
"512","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20310","Amhara","Oromia",NA,2012,"Meher","01122","Maize","Maize","2011/2012",4484.22,7756.023,77560.23,1.72962588811432
"513","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20310","Amhara","Oromia",NA,2013,"Meher","01122","Maize","Maize","2012/2013",4281.7,7611.367,76113.67,1.77765069948852
"514","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20310","Amhara","Oromia",NA,2015,"Meher","01122","Maize","Maize","2014/2015",2630.37,6661.539,66615.39,2.53254827267647
"515","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20403","Oromia","Ilubabor",NA,2008,"Meher","01122","Maize","Maize","2007/2008",73945.92,140966.678,1409666.78,1.90634828804618
"516","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20403","Oromia","Ilubabor",NA,2009,"Meher","01122","Maize","Maize","2008/2009",77179.78,175251.21,1752512.1,2.27068812582778
"517","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20403","Oromia","Ilubabor",NA,2011,"Meher","01122","Maize","Maize","2010/2011",88034.65,236198.234,2361982.34,2.68301440398752
"518","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20403","Oromia","Ilubabor",NA,2012,"Meher","01122","Maize","Maize","2011/2012",85929.75,270774.184,2707741.84,3.15111104128663
"519","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20403","Oromia","Ilubabor",NA,2013,"Meher","01122","Maize","Maize","2012/2013",97252.6,307340.722,3073407.22,3.16023141797751
"520","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20403","Oromia","Ilubabor",NA,2015,"Meher","01122","Maize","Maize","2014/2015",92857.13,335104.534,3351045.34,3.60881855814411
"521","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20404","Oromia","Jimma",NA,2008,"Meher","01122","Maize","Maize","2007/2008",122181.36,255284.972,2552849.72,2.08939376677424
"522","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20404","Oromia","Jimma",NA,2009,"Meher","01122","Maize","Maize","2008/2009",116626.28,289474.004,2894740.04,2.4820649685474
"523","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20404","Oromia","Jimma",NA,2011,"Meher","01122","Maize","Maize","2010/2011",161042.98,420240.437,4202404.37,2.60949242866718
"524","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20404","Oromia","Jimma",NA,2012,"Meher","01122","Maize","Maize","2011/2012",135710.98,382409.776,3824097.76,2.81782488049235
"525","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20404","Oromia","Jimma",NA,2013,"Meher","01122","Maize","Maize","2012/2013",144362.82,454755.428,4547554.28,3.15008689910602
"526","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20404","Oromia","Jimma",NA,2015,"Meher","01122","Maize","Maize","2014/2015",165021.75,579712.851,5797128.51,3.51294814774416
"527","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20406","Oromia","North Shewa",NA,2008,"Meher","01122","Maize","Maize","2007/2008",5627.06,8895.29,88952.9,1.58080596261636
"528","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20406","Oromia","North Shewa",NA,2009,"Meher","01122","Maize","Maize","2008/2009",4935.28,8696.111,86961.11,1.76202991522264
"529","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20406","Oromia","North Shewa",NA,2011,"Meher","01122","Maize","Maize","2010/2011",7305.61,16879.099,168790.99,2.3104297929947
"530","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20406","Oromia","North Shewa",NA,2012,"Meher","01122","Maize","Maize","2011/2012",6984.07,11001.693,110016.93,1.57525525946905
"531","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20406","Oromia","North Shewa",NA,2013,"Meher","01122","Maize","Maize","2012/2013",7635.34,11472.745,114727.45,1.50258469170986
"532","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20406","Oromia","North Shewa",NA,2015,"Meher","01122","Maize","Maize","2014/2015",5791.15,14464.408,144644.08,2.49767455514017
"533","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20409","Oromia","West Hararge",NA,2008,"Meher","01122","Maize","Maize","2007/2008",68512.21,133437.617,1334376.17,1.94764724419195
"534","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20409","Oromia","West Hararge",NA,2009,"Meher","01122","Maize","Maize","2008/2009",63508.93,111069.811,1110698.11,1.74888493633887
"535","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20409","Oromia","West Hararge",NA,2011,"Meher","01122","Maize","Maize","2010/2011",54389.22,102967.355,1029673.55,1.89315741244313
"536","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20409","Oromia","West Hararge",NA,2012,"Meher","01122","Maize","Maize","2011/2012",67695.96,211505.75,2115057.5,3.12434818857728
"537","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20409","Oromia","West Hararge",NA,2013,"Meher","01122","Maize","Maize","2012/2013",66803.05,179583.171,1795831.71,2.6882480814873
"538","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20409","Oromia","West Hararge",NA,2015,"Meher","01122","Maize","Maize","2014/2015",52199.73,129848.225,1298482.25,2.48752675540659
"539","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20410","Oromia","East Hararge",NA,2008,"Meher","01122","Maize","Maize","2007/2008",68082.32,167255.33,1672553.3,2.45666319831639
"540","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20410","Oromia","East Hararge",NA,2009,"Meher","01122","Maize","Maize","2008/2009",63696.17,139022.8,1390228,2.18259276813661
"541","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20410","Oromia","East Hararge",NA,2011,"Meher","01122","Maize","Maize","2010/2011",53677.61,119022.622,1190226.22,2.21736068353267
"542","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20410","Oromia","East Hararge",NA,2012,"Meher","01122","Maize","Maize","2011/2012",64774.59,187055.521,1870555.21,2.88779166336676
"543","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20410","Oromia","East Hararge",NA,2013,"Meher","01122","Maize","Maize","2012/2013",47516.94,132408.044,1324080.44,2.78654399883494
"544","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20410","Oromia","East Hararge",NA,2015,"Meher","01122","Maize","Maize","2014/2015",55062.55,147342.399,1473423.99,2.67590947022977
"545","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20501","Somali","Shinile",NA,2008,"Meher","01122","Maize","Maize","2007/2008",433.25,NA,NA,NA
"546","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20501","Somali","Shinile",NA,2009,"Meher","01122","Maize","Maize","2008/2009",NA,420.768,4207.68,NA
"547","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20501","Somali","Shinile",NA,2011,"Meher","01122","Maize","Maize","2010/2011",NA,652.265,6522.65,NA
"548","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20501","Somali","Shinile",NA,2012,"Meher","01122","Maize","Maize","2011/2012",394.2,486.646,4866.46,1.23451547437849
"549","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20501","Somali","Shinile",NA,2013,"Meher","01122","Maize","Maize","2012/2013",277.46,327.252,3272.52,1.17945649823398
"550","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20501","Somali","Shinile",NA,2015,"Meher","01122","Maize","Maize","2014/2015",335.69,NA,NA,NA
"551","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20502","Somali","Jijiga",NA,2008,"Meher","01122","Maize","Maize","2007/2008",31493.66,22951.875,229518.75,0.728777633339536
"552","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20502","Somali","Jijiga",NA,2009,"Meher","01122","Maize","Maize","2008/2009",34635.96,55170.603,551706.03,1.59287061770484
"553","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20502","Somali","Jijiga",NA,2011,"Meher","01122","Maize","Maize","2010/2011",23500.26,39250.131,392501.31,1.67019986161855
"554","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20502","Somali","Jijiga",NA,2012,"Meher","01122","Maize","Maize","2011/2012",24912.41,67056.152,670561.52,2.69167663826984
"555","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20502","Somali","Jijiga",NA,2013,"Meher","01122","Maize","Maize","2012/2013",22966.59,79686.002,796860.02,3.46964882466226
"556","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20502","Somali","Jijiga",NA,2015,"Meher","01122","Maize","Maize","2014/2015",30430.4,94701.888,947018.88,3.11208160260792
"557","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20702","SNNPR","Hadiya",NA,2008,"Meher","01122","Maize","Maize","2007/2008",17622.35,27655.934,276559.34,1.56936696865061
"558","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20702","SNNPR","Hadiya",NA,2009,"Meher","01122","Maize","Maize","2008/2009",23931.34,45183.593,451835.93,1.88805110787779
"559","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20702","SNNPR","Hadiya",NA,2011,"Meher","01122","Maize","Maize","2010/2011",14636.27,26801.181,268011.81,1.83114830486183
"560","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20702","SNNPR","Hadiya",NA,2012,"Meher","01122","Maize","Maize","2011/2012",21111.4,55251.222,552512.22,2.61712733404701
"561","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20702","SNNPR","Hadiya",NA,2013,"Meher","01122","Maize","Maize","2012/2013",24125.09,64264.248,642642.48,2.66379308844029
"562","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20702","SNNPR","Hadiya",NA,2015,"Meher","01122","Maize","Maize","2014/2015",22733.54,78291.573,782915.73,3.44387952778142
"563","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20704","SNNPR","Sidama",NA,2008,"Meher","01122","Maize","Maize","2007/2008",46996.19,103609.731,1036097.31,2.20464107835125
"564","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20704","SNNPR","Sidama",NA,2009,"Meher","01122","Maize","Maize","2008/2009",44770.67,95819.974,958199.74,2.14023989366253
"565","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20704","SNNPR","Sidama",NA,2011,"Meher","01122","Maize","Maize","2010/2011",19515.2,53722.876,537228.76,2.75287345248832
"566","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20704","SNNPR","Sidama",NA,2012,"Meher","01122","Maize","Maize","2011/2012",38401.35,131373.569,1313735.69,3.42106642084198
"567","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20704","SNNPR","Sidama",NA,2013,"Meher","01122","Maize","Maize","2012/2013",30559.37,100895.298,1008952.98,3.30161577283825
"568","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20704","SNNPR","Sidama",NA,2015,"Meher","01122","Maize","Maize","2014/2015",27895.21,92313.777,923137.77,3.30930568366397
"569","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20705","SNNPR","Gedeo",NA,2008,"Meher","01122","Maize","Maize","2007/2008",3346.32,5839.9,58399,1.74517081450668
"570","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20705","SNNPR","Gedeo",NA,2009,"Meher","01122","Maize","Maize","2008/2009",2379.14,4301,43010,1.80779609438705
"571","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20705","SNNPR","Gedeo",NA,2011,"Meher","01122","Maize","Maize","2010/2011",8103.25,NA,NA,NA
"572","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20705","SNNPR","Gedeo",NA,2012,"Meher","01122","Maize","Maize","2011/2012",4879.72,13548.451,135484.51,2.77648123252974
"573","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20705","SNNPR","Gedeo",NA,2013,"Meher","01122","Maize","Maize","2012/2013",4874.46,12876.798,128767.98,2.64168707918416
"574","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20705","SNNPR","Gedeo",NA,2015,"Meher","01122","Maize","Maize","2014/2015",5136.46,13990.204,139902.04,2.72370543136713
"575","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20707","SNNPR","South Omo",NA,2008,"Meher","01122","Maize","Maize","2007/2008",15404.71,17571.99,175719.9,1.14068943848992
"576","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20707","SNNPR","South Omo",NA,2009,"Meher","01122","Maize","Maize","2008/2009",16530.64,27260.327,272603.27,1.64907874105298
"577","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20707","SNNPR","South Omo",NA,2011,"Meher","01122","Maize","Maize","2010/2011",18719.34,42003.545,420035.45,2.24385822363395
"578","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20707","SNNPR","South Omo",NA,2012,"Meher","01122","Maize","Maize","2011/2012",17154.94,28325.627,283256.27,1.65116444592636
"579","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20707","SNNPR","South Omo",NA,2013,"Meher","01122","Maize","Maize","2012/2013",19896.48,48578.071,485780.71,2.44154096604022
"580","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20707","SNNPR","South Omo",NA,2015,"Meher","01122","Maize","Maize","2014/2015",22833.27,63350.449,633504.49,2.77447991461582
"581","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20711","SNNPR","Bench Maji",NA,2008,"Meher","01122","Maize","Maize","2007/2008",12237.94,20216.495,202164.95,1.65195245278209
"582","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20711","SNNPR","Bench Maji",NA,2009,"Meher","01122","Maize","Maize","2008/2009",10514.56,19270.932,192709.32,1.83278539472883
"583","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20711","SNNPR","Bench Maji",NA,2011,"Meher","01122","Maize","Maize","2010/2011",6405.65,17292.234,172922.34,2.69952838509753
"584","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20711","SNNPR","Bench Maji",NA,2012,"Meher","01122","Maize","Maize","2011/2012",9207.98,20444.448,204444.48,2.22029674260804
"585","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20711","SNNPR","Bench Maji",NA,2013,"Meher","01122","Maize","Maize","2012/2013",12044.67,27786.132,277861.32,2.30692347735554
"586","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20711","SNNPR","Bench Maji",NA,2015,"Meher","01122","Maize","Maize","2014/2015",11797.35,28951.675,289516.75,2.45408290844978
"587","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20712","SNNPR","Yem",NA,2008,"Meher","01122","Maize","Maize","2007/2008",2332.65,3334.411,33344.11,1.42945191091677
"588","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20712","SNNPR","Yem",NA,2009,"Meher","01122","Maize","Maize","2008/2009",1658.6,2354.791,23547.91,1.41974617146991
"589","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20712","SNNPR","Yem",NA,2011,"Meher","01122","Maize","Maize","2010/2011",3648.61,6824.248,68242.48,1.87036926391146
"590","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20712","SNNPR","Yem",NA,2012,"Meher","01122","Maize","Maize","2011/2012",2323.29,3896.502,38965.02,1.67714835427347
"591","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20712","SNNPR","Yem",NA,2013,"Meher","01122","Maize","Maize","2012/2013",2460.66,4065.832,40658.32,1.65233392667008
"592","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20712","SNNPR","Yem",NA,2015,"Meher","01122","Maize","Maize","2014/2015",2984.15,6703.063,67030.63,2.24622187222492
"593","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20722","SNNPR","Segen",NA,2008,"Meher","01122","Maize","Maize","2007/2008",18162.42,26006.209,260062.09,1.43186915620275
"594","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20722","SNNPR","Segen",NA,2009,"Meher","01122","Maize","Maize","2008/2009",17234.63,30008.187,300081.87,1.74115643909965
"595","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20722","SNNPR","Segen",NA,2011,"Meher","01122","Maize","Maize","2010/2011",20793.27,33775.521,337755.21,1.62434869551542
"596","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20722","SNNPR","Segen",NA,2012,"Meher","01122","Maize","Maize","2011/2012",19944.91,38550.998,385509.98,1.93287400143696
"597","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20722","SNNPR","Segen",NA,2013,"Meher","01122","Maize","Maize","2012/2013",19306.86,45251.161,452511.61,2.34378666442912
"598","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A20722","SNNPR","Segen",NA,2015,"Meher","01122","Maize","Maize","2014/2015",22255.85,48639.931,486399.31,2.18548970270738
"599","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A21301","Harari","Harari",NA,2008,"Meher","01122","Maize","Maize","2007/2008",1272.88,2111.165,21111.65,1.65857347118346
"600","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A21301","Harari","Harari",NA,2009,"Meher","01122","Maize","Maize","2008/2009",1785.67,3613.908,36139.08,2.02383867119905
"601","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A21301","Harari","Harari",NA,2010,"Meher","01122","Maize","Maize","2009/2010",1425.18,1814.219,18142.19,1.27297534346539
"602","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A21301","Harari","Harari",NA,2011,"Meher","01122","Maize","Maize","2010/2011",808.72,1620.428,16204.28,2.00369472747057
"603","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A21301","Harari","Harari",NA,2012,"Meher","01122","Maize","Maize","2011/2012",2068.62,5337.816,53378.16,2.58037532267889
"604","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A21301","Harari","Harari",NA,2013,"Meher","01122","Maize","Maize","2012/2013",1242.35,2741.443,27414.43,2.20665915402262
"605","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A21301","Harari","Harari",NA,2015,"Meher","01122","Maize","Maize","2014/2015",1300.31,2747.185,27471.85,2.11271542939761
"606","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A21501","Dire Dawa","Dire Dawa",NA,2008,"Meher","01122","Maize","Maize","2007/2008",284,559.681,5596.81,1.97070774647887
"607","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A21501","Dire Dawa","Dire Dawa",NA,2009,"Meher","01122","Maize","Maize","2008/2009",257.2,317.406,3174.06,1.23408242612753
"608","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A21501","Dire Dawa","Dire Dawa",NA,2010,"Meher","01122","Maize","Maize","2009/2010",443.76,623.245,6232.45,1.40446412475212
"609","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A21501","Dire Dawa","Dire Dawa",NA,2011,"Meher","01122","Maize","Maize","2010/2011",320.34,505.268,5052.68,1.57728663295249
"610","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A21501","Dire Dawa","Dire Dawa",NA,2012,"Meher","01122","Maize","Maize","2011/2012",219.02,374.131,3741.31,1.70820473016163
"611","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A21501","Dire Dawa","Dire Dawa",NA,2013,"Meher","01122","Maize","Maize","2012/2013",270.55,403.26,4032.6,1.49051931251155
"612","CSA, Ethiopia","CSA, 2015, Ethiopia","ET","ET2014A21501","Dire Dawa","Dire Dawa",NA,2015,"Meher","01122","Maize","Maize","2014/2015",371.07,747.454,7474.54,2.01432074810683
"613","CSA, Ethiopia","CSA, 2016, Ethiopia","ET","ET1994A20730","SNNPR","North Omo",NA,2016,"Meher","01122","Maize","Maize","2016",75091.56,234046.83,2340468.3,3.11681938689248
"614","CSA, Ethiopia","CSA, 2016, Ethiopia","ET","ET1994A20731","SNNPR","Keficho Shekicho",NA,2016,"Meher","01122","Maize","Maize","2016",30232.27,NA,NA,NA
"615","CSA, Ethiopia","CSA, 2016, Ethiopia","ET","ET2001A20106","Tigray","West Tigray",NA,2016,"Meher","01122","Maize","Maize","2016",28773.41,79188.191,791881.91,2.75213090836296
"616","CSA, Ethiopia","CSA, 2016, Ethiopia","ET","ET2001A20426","Oromia","Borena",NA,2016,"Meher","01122","Maize","Maize","2016",51714.32,145857.623,1458576.23,2.82044940356946
"617","CSA, Ethiopia","CSA, 2016, Ethiopia","ET","ET2001A20427","Oromia","West Shewa",NA,2016,"Meher","01122","Maize","Maize","2016",130751.88,438259.423,4382594.23,3.3518403177071
"618","CSA, Ethiopia","CSA, 2016, Ethiopia","ET","ET2001A20509","Somali","Liben",NA,2016,"Meher","01122","Maize","Maize","2016",3680.28,6890.019,68900.19,1.87214532589912
"619","CSA, Ethiopia","CSA, 2016, Ethiopia","ET","ET2001A20727","SNNPR","Gurage",NA,2016,"Meher","01122","Maize","Maize","2016",73597.15,265509.956,2655099.56,3.60761192519004
"620","CSA, Ethiopia","CSA, 2016, Ethiopia","ET","ET2001A20729","SNNPR","Kembata Alaba Tembaro
",NA,2016,"Meher","01122","Maize","Maize","2016",23863.16,73674.458,736744.58,3.08737225078322
"621","CSA, Ethiopia","CSA, 2016, Ethiopia","ET","ET2001A212r","Gambela","Gambela Regroup",NA,2016,"Meher","01122","Maize","Maize","2016",4080.03,7969.537,79695.37,1.95330352963091
"622","CSA, Ethiopia","CSA, 2016, Ethiopia","ET","ET2003A20423","Oromia","East Wellega",NA,2016,"Meher","01122","Maize","Maize","2016",183728.49,796928.695,7969286.95,4.33753466868421
"623","CSA, Ethiopia","CSA, 2016, Ethiopia","ET","ET2003A20424","Oromia","West Wellega",NA,2016,"Meher","01122","Maize","Maize","2016",139085.81,568073.215,5680732.15,4.08433624537255
"624","CSA, Ethiopia","CSA, 2016, Ethiopia","ET","ET2003A204r","Oromia","Oromia Regroup",NA,2016,"Meher","01122","Maize","Maize","2016",270200.45,856395.881,8563958.81,3.16948354823243
"625","CSA, Ethiopia","CSA, 2016, Ethiopia","ET","ET2003A206r","Benshangul Gumuz","Benshangul Gumuz Regroup",NA,2016,"Meher","01122","Maize","Maize","2016",22922.03,75951.341,759513.41,3.31346486327782
"626","CSA, Ethiopia","CSA, 2016, Ethiopia","ET","ET2007A20313","Amhara","South Wollo",NA,2016,"Meher","01122","Maize","Maize","2016",11076.2,23953.279,239532.79,2.16258996767845
"627","CSA, Ethiopia","CSA, 2016, Ethiopia","ET","ET2007A20608","Benshangul Gumuz","Metekel",NA,2016,"Meher","01122","Maize","Maize","2016",24076.84,91424.675,914246.75,3.79720407661471
"628","CSA, Ethiopia","CSA, 2016, Ethiopia","ET","ET2014A102","Afar",NA,NA,2016,"Belg","01122","Maize","Maize","2016",23607.33,37964.271,379642.71,1.60815606847534
"629","CSA, Ethiopia","CSA, 2016, Ethiopia","ET","ET2014A103","Amhara",NA,NA,2016,"Belg","01122","Maize","Maize","2016",17996.12,26077.542,260775.42,1.44906468727704
"630","CSA, Ethiopia","CSA, 2016, Ethiopia","ET","ET2014A104","Oromia",NA,NA,2016,"Belg","01122","Maize","Maize","2016",368453.46,477659.708,4776597.08,1.29639088746785
"631","CSA, Ethiopia","CSA, 2016, Ethiopia","ET","ET2014A105","Somali",NA,NA,2016,"Belg","01122","Maize","Maize","2016",4515.51,5224.87,52248.7,1.1570941045419
"632","CSA, Ethiopia","CSA, 2016, Ethiopia","ET","ET2014A106","Benshangul Gumuz",NA,NA,2016,"Belg","01122","Maize","Maize","2016",4012.69,3415.553,34155.53,0.851187856525174
"633","CSA, Ethiopia","CSA, 2016, Ethiopia","ET","ET2014A107","SNNPR",NA,NA,2016,"Belg","01122","Maize","Maize","2016",420475.63,500162.765,5001627.65,1.18951665522209
"634","CSA, Ethiopia","CSA, 2016, Ethiopia","ET","ET2014A112","Gambela",NA,NA,2016,"Belg","01122","Maize","Maize","2016",6783.29,9887.743,98877.43,1.45766184255722
"635","CSA, Ethiopia","CSA, 2016, Ethiopia","ET","ET2014A113","Harari",NA,NA,2016,"Belg","01122","Maize","Maize","2016",123.17,159.747,1597.47,1.2969635463181
"636","CSA, Ethiopia","CSA, 2016, Ethiopia","ET","ET2014A115","Dire Dawa",NA,NA,2016,"Belg","01122","Maize","Maize","2016",24.32,36.771,367.71,1.51196546052632
"637","CSA, Ethiopia","CSA, 2016, Ethiopia","ET","ET2014A20102","Tigray","Central Tigray",NA,2016,"Meher","01122","Maize","Maize","2016",22295.37,42414.473,424144.73,1.90238928530901
"638","CSA, Ethiopia","CSA, 2016, Ethiopia","ET","ET2014A20103","Tigray","East Tigray",NA,2016,"Meher","01122","Maize","Maize","2016",2927.01,5191.116,51911.16,1.77352178502977
"639","CSA, Ethiopia","CSA, 2016, Ethiopia","ET","ET2014A20104","Tigray","South Tigray",NA,2016,"Meher","01122","Maize","Maize","2016",8644.2,11115.171,111151.71,1.28585305754147
"640","CSA, Ethiopia","CSA, 2016, Ethiopia","ET","ET2014A20201","Afar","Zone 1",NA,2016,"Meher","01122","Maize","Maize","2016",282.37,712.661,7126.61,2.52385522541346
"641","CSA, Ethiopia","CSA, 2016, Ethiopia","ET","ET2014A20203","Afar","Zone 3",NA,2016,"Meher","01122","Maize","Maize","2016",2048.49,4927.018,49270.18,2.40519504610713
"642","CSA, Ethiopia","CSA, 2016, Ethiopia","ET","ET2014A20301","Amhara","North Gondar",NA,2016,"Meher","01122","Maize","Maize","2016",75990.44,213974.227,2139742.27,2.81580455383598
"643","CSA, Ethiopia","CSA, 2016, Ethiopia","ET","ET2014A20302","Amhara","South Gondar",NA,2016,"Meher","01122","Maize","Maize","2016",52817.5,141559.919,1415599.19,2.68017075779808
"644","CSA, Ethiopia","CSA, 2016, Ethiopia","ET","ET2014A20303","Amhara","North Wollo",NA,2016,"Meher","01122","Maize","Maize","2016",7202.54,11507.435,115074.35,1.59769123114901
"645","CSA, Ethiopia","CSA, 2016, Ethiopia","ET","ET2014A20305","Amhara","North Shewa",NA,2016,"Meher","01122","Maize","Maize","2016",6490.05,16663.004,166630.04,2.56746927989769
"646","CSA, Ethiopia","CSA, 2016, Ethiopia","ET","ET2014A20306","Amhara","East Gojam",NA,2016,"Meher","01122","Maize","Maize","2016",76214.78,266601.17,2666011.7,3.49802453015019
