Region1,Region2,Crop,Year,Area planted,Area harvested,Production,Yield
formosa,pirane,soybeans,2006,7682.0,7682.0,17503.0,2.2784400000000002
formosa,pirane,soybeans,2007,12202.0,12202.0,28344.0,2.3229
formosa,pirane,soybeans,2008,1890.0,1890.0,3402.0,1.8
formosa,sin definir,soybeans,2001,1100.0,800.0,1200.0,1.5
formosa,sin definir,soybeans,2002,7331.0,7331.0,18400.0,2.50989
formosa,sin definir,soybeans,2003,8530.0,7810.0,15100.0,1.9334200000000001
formosa,sin definir,soybeans,2009,6100.0,3100.0,4650.0,1.5
formosa,sin definir,soybeans,2010,6100.0,3100.0,4650.0,1.5
formosa,sin definir,soybeans,2011,6100.0,3100.0,4650.0,1.5
formosa,sin definir,soybeans,2012,12000.0,12000.0,11400.0,0.95
formosa,sin definir,soybeans,2013,10000.0,10000.0,12000.0,1.2
formosa,sin definir,soybeans,2014,15000.0,15000.0,30000.0,2.0
formosa,sin definir,soybeans,2015,17900.0,17900.0,35800.0,2.0
formosa,sin definir,soybeans,2016,17900.0,17900.0,35800.0,2.0
jujuy,dr. manuel belgrano,soybeans,2014,80.0,80.0,184.0,2.3
jujuy,dr. manuel belgrano,soybeans,2015,80.0,80.0,224.0,2.8
jujuy,dr. manuel belgrano,soybeans,2016,80.0,72.0,166.0,2.30556
jujuy,el carmen,soybeans,2004,1000.0,1000.0,2000.0,2.0
jujuy,el carmen,soybeans,2005,505.0,505.0,1026.0,2.03168
jujuy,el carmen,soybeans,2009,450.0,450.0,1035.0,2.3
jujuy,el carmen,soybeans,2010,500.0,500.0,1400.0,2.8
jujuy,el carmen,soybeans,2011,740.0,740.0,2146.0,2.9
jujuy,el carmen,soybeans,2012,740.0,740.0,1850.0,2.5
jujuy,el carmen,soybeans,2013,1250.0,1250.0,2000.0,1.6
jujuy,el carmen,soybeans,2014,590.0,590.0,1357.0,2.3
jujuy,el carmen,soybeans,2015,720.0,720.0,1944.0,2.7
jujuy,el carmen,soybeans,2016,720.0,648.0,1490.0,2.29938
jujuy,ledesma,soybeans,2007,500.0,500.0,1350.0,2.7
jujuy,ledesma,soybeans,2008,500.0,500.0,1400.0,2.8
jujuy,ledesma,soybeans,2009,540.0,540.0,1296.0,2.4
jujuy,ledesma,soybeans,2010,1250.0,1250.0,3375.0,2.7
jujuy,ledesma,soybeans,2011,280.0,280.0,812.0,2.9
jujuy,ledesma,soybeans,2012,280.0,280.0,756.0,2.7
jujuy,ledesma,soybeans,2013,310.0,310.0,496.0,1.6
jujuy,ledesma,soybeans,2014,250.0,250.0,600.0,2.4
jujuy,ledesma,soybeans,2015,120.0,120.0,312.0,2.6
jujuy,ledesma,soybeans,2016,120.0,108.0,238.0,2.2037
jujuy,palpala,soybeans,2011,480.0,480.0,1392.0,2.9
jujuy,palpala,soybeans,2012,480.0,480.0,1344.0,2.8
jujuy,palpala,soybeans,2013,370.0,284.0,398.0,1.40141
jujuy,palpala,soybeans,2014,350.0,350.0,840.0,2.4
jujuy,palpala,soybeans,2015,130.0,130.0,351.0,2.7
jujuy,palpala,soybeans,2016,130.0,117.0,257.0,2.19658
jujuy,san antonio,soybeans,2009,460.0,460.0,1104.0,2.4
jujuy,san antonio,soybeans,2010,460.0,460.0,1288.0,2.8
jujuy,san antonio,soybeans,2011,950.0,950.0,2755.0,2.9
jujuy,san antonio,soybeans,2012,950.0,950.0,2470.0,2.6
jujuy,san antonio,soybeans,2013,2250.0,2090.0,2926.0,1.4
jujuy,san antonio,soybeans,2014,740.0,740.0,1776.0,2.4
jujuy,san antonio,soybeans,2015,950.0,950.0,2565.0,2.7
jujuy,san antonio,soybeans,2016,950.0,855.0,1967.0,2.30058
jujuy,san pedro,soybeans,2004,6000.0,6000.0,12600.0,2.1
jujuy,san pedro,soybeans,2005,2525.0,2525.0,5129.0,2.03129
jujuy,san pedro,soybeans,2006,2000.0,2000.0,5279.0,2.6395
jujuy,san pedro,soybeans,2007,3000.0,3000.0,7800.0,2.6
jujuy,san pedro,soybeans,2008,3000.0,3000.0,8100.0,2.7
jujuy,san pedro,soybeans,2009,3200.0,3200.0,8000.0,2.5
jujuy,san pedro,soybeans,2010,3200.0,3200.0,8640.0,2.7
jujuy,san pedro,soybeans,2011,1850.0,1850.0,5550.0,3.0
jujuy,san pedro,soybeans,2012,1850.0,1850.0,4625.0,2.5
jujuy,san pedro,soybeans,2013,450.0,450.0,720.0,1.6
jujuy,san pedro,soybeans,2014,540.0,540.0,1350.0,2.5
jujuy,san pedro,soybeans,2015,120.0,120.0,336.0,2.8
jujuy,san pedro,soybeans,2016,120.0,108.0,238.0,2.2037
jujuy,santa barbara,soybeans,2004,2000.0,2000.0,4400.0,2.2
jujuy,santa barbara,soybeans,2005,2020.0,2020.0,4103.0,2.03119
jujuy,santa barbara,soybeans,2006,1500.0,1500.0,3801.0,2.534
jujuy,santa barbara,soybeans,2007,2500.0,2500.0,7000.0,2.8
jujuy,santa barbara,soybeans,2008,2500.0,2500.0,7000.0,2.8
jujuy,santa barbara,soybeans,2009,3600.0,3600.0,8280.0,2.3
jujuy,santa barbara,soybeans,2010,5250.0,5250.0,14175.0,2.7
jujuy,santa barbara,soybeans,2011,7850.0,7850.0,21980.0,2.8
jujuy,santa barbara,soybeans,2012,7850.0,7850.0,19625.0,2.5
jujuy,santa barbara,soybeans,2013,4590.0,3140.0,5024.0,1.6
jujuy,santa barbara,soybeans,2014,4150.0,4150.0,10790.0,2.6
jujuy,santa barbara,soybeans,2015,4720.0,4720.0,12744.0,2.7
jujuy,santa barbara,soybeans,2016,4720.0,4248.0,10195.0,2.39995
jujuy,sin definir,soybeans,2002,773.0,773.0,1800.0,2.32859
jujuy,sin definir,soybeans,2003,1000.0,1000.0,1950.0,1.95
la pampa,atreuco,soybeans,2001,3500.0,3360.0,4800.0,1.42857
la pampa,atreuco,soybeans,2002,4000.0,4000.0,5700.0,1.425
la pampa,atreuco,soybeans,2003,8000.0,6200.0,10500.0,1.6935499999999999
la pampa,atreuco,soybeans,2004,9000.0,8200.0,11900.0,1.45122
la pampa,atreuco,soybeans,2005,10603.0,10603.0,20516.0,1.93492
la pampa,atreuco,soybeans,2006,13000.0,13000.0,15416.0,1.1858499999999998
la pampa,atreuco,soybeans,2007,18000.0,17950.0,30925.0,1.72284
la pampa,atreuco,soybeans,2008,19500.0,18700.0,22533.0,1.20497
la pampa,atreuco,soybeans,2009,21700.0,16700.0,11325.0,0.67814
la pampa,atreuco,soybeans,2010,25000.0,25000.0,33400.0,1.336
la pampa,atreuco,soybeans,2011,24500.0,24000.0,26220.0,1.0925
la pampa,atreuco,soybeans,2012,7625.0,7625.0,15771.0,2.06833
la pampa,atreuco,soybeans,2013,9500.0,9500.0,1800.0,0.18947
la pampa,atreuco,soybeans,2014,21000.0,21000.0,29500.0,1.40476
la pampa,atreuco,soybeans,2015,21000.0,18800.0,35120.0,1.86809
la pampa,atreuco,soybeans,2016,29563.0,29563.0,77213.0,2.6118099999999997
la pampa,capital,soybeans,2001,2000.0,1950.0,2600.0,1.33333
la pampa,capital,soybeans,2002,2500.0,2500.0,3300.0,1.32
la pampa,capital,soybeans,2003,5000.0,3750.0,6500.0,1.73333
la pampa,capital,soybeans,2004,8000.0,7300.0,10700.0,1.46575
la pampa,capital,soybeans,2005,7069.0,7069.0,11797.0,1.6688399999999999
la pampa,capital,soybeans,2006,7000.0,7000.0,8130.0,1.16143
la pampa,capital,soybeans,2007,7000.0,6980.0,13560.0,1.94269
la pampa,capital,soybeans,2008,7200.0,6700.0,9871.0,1.47328
la pampa,capital,soybeans,2009,12000.0,8500.0,5900.0,0.69412
la pampa,capital,soybeans,2010,13200.0,13200.0,15096.0,1.14364
la pampa,capital,soybeans,2011,12000.0,12000.0,14100.0,1.175
la pampa,capital,soybeans,2012,3250.0,3250.0,6398.0,1.9686199999999998
la pampa,capital,soybeans,2013,14000.0,14000.0,12600.0,0.9
la pampa,capital,soybeans,2014,16000.0,16000.0,24200.0,1.5125
la pampa,capital,soybeans,2015,16000.0,13800.0,24240.0,1.75652
la pampa,capital,soybeans,2016,17500.0,17500.0,46050.0,2.63143
la pampa,catrilo,soybeans,2001,2800.0,2750.0,3900.0,1.41818
la pampa,catrilo,soybeans,2002,3180.0,3180.0,4300.0,1.3522
la pampa,catrilo,soybeans,2003,7000.0,5000.0,8500.0,1.7
la pampa,catrilo,soybeans,2004,11000.0,9900.0,14900.0,1.50505
la pampa,catrilo,soybeans,2005,13128.0,13128.0,26158.0,1.99254
la pampa,catrilo,soybeans,2006,12500.0,12500.0,18161.0,1.4528800000000002
la pampa,catrilo,soybeans,2007,16500.0,16500.0,33700.0,2.04242
la pampa,catrilo,soybeans,2008,18500.0,18200.0,26790.0,1.47198
la pampa,catrilo,soybeans,2009,24500.0,21500.0,17050.0,0.79302
la pampa,catrilo,soybeans,2010,27800.0,27800.0,54340.0,1.95468
la pampa,catrilo,soybeans,2011,27000.0,27000.0,37000.0,1.3703699999999999
la pampa,catrilo,soybeans,2012,11900.0,11900.0,33745.0,2.83571
la pampa,catrilo,soybeans,2013,26000.0,26000.0,25200.0,0.96923
la pampa,catrilo,soybeans,2014,38500.0,38500.0,61900.0,1.60779
la pampa,catrilo,soybeans,2015,38500.0,36300.0,68370.0,1.88347
la pampa,catrilo,soybeans,2016,42262.0,42262.0,124298.0,2.9411300000000002
la pampa,chapaleufu,soybeans,2001,49600.0,48500.0,100100.0,2.06392
la pampa,chapaleufu,soybeans,2002,21300.0,20200.0,45500.0,2.25248
la pampa,chapaleufu,soybeans,2003,38000.0,37100.0,88900.0,2.39623
la pampa,chapaleufu,soybeans,2004,43200.0,41200.0,94100.0,2.28398
la pampa,chapaleufu,soybeans,2005,55743.0,54582.0,168948.0,3.09531
la pampa,chapaleufu,soybeans,2006,47200.0,46100.0,108700.0,2.35792
la pampa,chapaleufu,soybeans,2007,54000.0,52600.0,142600.0,2.71103
la pampa,chapaleufu,soybeans,2008,57500.0,56200.0,132100.0,2.35053
la pampa,chapaleufu,soybeans,2009,80600.0,72600.0,100160.0,1.37961
la pampa,chapaleufu,soybeans,2010,112300.0,110000.0,284560.0,2.58691
la pampa,chapaleufu,soybeans,2011,96700.0,94800.0,169780.0,1.7909300000000001
la pampa,chapaleufu,soybeans,2012,78600.0,74700.0,228820.0,3.06319
la pampa,chapaleufu,soybeans,2013,93500.0,90700.0,268580.0,2.96119
la pampa,chapaleufu,soybeans,2014,110200.0,108000.0,270780.0,2.50722
la pampa,chapaleufu,soybeans,2015,106200.0,104100.0,333110.0,3.1999
la pampa,chapaleufu,soybeans,2016,110200.0,103300.0,409560.0,3.96476
la pampa,conhelo,soybeans,2001,17100.0,16900.0,27400.0,1.6213
la pampa,conhelo,soybeans,2002,1000.0,1000.0,2200.0,2.2
la pampa,conhelo,soybeans,2003,7700.0,7400.0,10300.0,1.39189
la pampa,conhelo,soybeans,2004,12000.0,11850.0,18000.0,1.51899
la pampa,conhelo,soybeans,2005,10704.0,10199.0,19285.0,1.8908699999999998
la pampa,conhelo,soybeans,2006,14000.0,13000.0,12400.0,0.95385
la pampa,conhelo,soybeans,2007,11800.0,11300.0,10700.0,0.9469
la pampa,conhelo,soybeans,2008,11500.0,10900.0,19600.0,1.79817
la pampa,conhelo,soybeans,2009,21200.0,12700.0,10160.0,0.8
la pampa,conhelo,soybeans,2010,27600.0,26800.0,32160.0,1.2
la pampa,conhelo,soybeans,2011,33400.0,32400.0,31820.0,0.9821
la pampa,conhelo,soybeans,2012,45600.0,44700.0,112920.0,2.52617
la pampa,conhelo,soybeans,2013,49600.0,48600.0,48080.0,0.9893
la pampa,conhelo,soybeans,2014,37700.0,35800.0,45700.0,1.27654
la pampa,conhelo,soybeans,2015,41700.0,39600.0,83680.0,2.11313
la pampa,conhelo,soybeans,2016,38200.0,36200.0,105700.0,2.9198899999999997
la pampa,guatrache,soybeans,2001,1200.0,1150.0,1400.0,1.2173900000000002
la pampa,guatrache,soybeans,2002,1500.0,1500.0,1700.0,1.13333
la pampa,guatrache,soybeans,2003,1380.0,1050.0,1500.0,1.42857
la pampa,guatrache,soybeans,2004,1400.0,1100.0,1100.0,1.0
la pampa,guatrache,soybeans,2005,1515.0,1515.0,1539.0,1.01584
la pampa,guatrache,soybeans,2006,100.0,100.0,106.0,1.06
la pampa,guatrache,soybeans,2007,200.0,200.0,180.0,0.9
la pampa,guatrache,soybeans,2008,300.0,200.0,122.0,0.61
la pampa,guatrache,soybeans,2009,1300.0,1300.0,780.0,0.6
la pampa,guatrache,soybeans,2010,1400.0,1400.0,980.0,0.7
la pampa,guatrache,soybeans,2011,1800.0,1500.0,1200.0,0.8
la pampa,guatrache,soybeans,2013,1000.0,1000.0,1500.0,1.5
la pampa,guatrache,soybeans,2014,2000.0,1500.0,1950.0,1.3
la pampa,guatrache,soybeans,2015,1000.0,1000.0,1100.0,1.1
la pampa,guatrache,soybeans,2016,2000.0,2000.0,3400.0,1.7
la pampa,hucal,soybeans,2001,50.0,40.0,45.0,1.125
la pampa,hucal,soybeans,2002,10.0,10.0,0.0,0.0
la pampa,hucal,soybeans,2003,10.0,0.0,0.0,0.0
la pampa,maraco,soybeans,2001,21600.0,20800.0,34500.0,1.6586500000000002
la pampa,maraco,soybeans,2002,10800.0,10400.0,22900.0,2.20192
la pampa,maraco,soybeans,2003,13000.0,12700.0,31700.0,2.49606
la pampa,maraco,soybeans,2004,28900.0,28100.0,59700.0,2.12456
la pampa,maraco,soybeans,2005,33729.0,32870.0,96937.0,2.9491
la pampa,maraco,soybeans,2006,39600.0,38700.0,83800.0,2.16537
la pampa,maraco,soybeans,2007,42800.0,41700.0,97800.0,2.34532
la pampa,maraco,soybeans,2008,44700.0,43700.0,94700.0,2.16705
la pampa,maraco,soybeans,2009,62200.0,56000.0,65760.0,1.17429
la pampa,maraco,soybeans,2010,81800.0,80100.0,191000.0,2.38452
la pampa,maraco,soybeans,2011,70600.0,68700.0,122920.0,1.78923
la pampa,maraco,soybeans,2012,65900.0,62700.0,190600.0,3.03987
la pampa,maraco,soybeans,2013,59300.0,56400.0,137620.0,2.44007
la pampa,maraco,soybeans,2014,84100.0,82400.0,225200.0,2.73301
la pampa,maraco,soybeans,2015,93800.0,91900.0,309660.0,3.36953
la pampa,maraco,soybeans,2016,92700.0,89800.0,354580.0,3.94855
la pampa,quemu quemu,soybeans,2001,19400.0,19000.0,33400.0,1.7578900000000002
la pampa,quemu quemu,soybeans,2002,10900.0,10600.0,23600.0,2.22642
la pampa,quemu quemu,soybeans,2003,9800.0,9600.0,24200.0,2.52083
la pampa,quemu quemu,soybeans,2004,24500.0,24100.0,51300.0,2.1286300000000002
la pampa,quemu quemu,soybeans,2005,18379.0,17975.0,48110.0,2.6765
la pampa,quemu quemu,soybeans,2006,32000.0,31500.0,64000.0,2.03175
la pampa,quemu quemu,soybeans,2007,32700.0,32000.0,71400.0,2.23125
la pampa,quemu quemu,soybeans,2008,28800.0,28200.0,56300.0,1.99645
la pampa,quemu quemu,soybeans,2009,25200.0,22600.0,21780.0,0.96372
la pampa,quemu quemu,soybeans,2010,39600.0,38800.0,75350.0,1.94201
la pampa,quemu quemu,soybeans,2011,43600.0,42700.0,74860.0,1.75316
la pampa,quemu quemu,soybeans,2012,48100.0,45900.0,117330.0,2.55621
la pampa,quemu quemu,soybeans,2013,46800.0,44400.0,86480.0,1.94775
la pampa,quemu quemu,soybeans,2014,61300.0,60100.0,150860.0,2.51015
la pampa,quemu quemu,soybeans,2015,58100.0,56900.0,177580.0,3.12091
la pampa,quemu quemu,soybeans,2016,42200.0,40000.0,139680.0,3.492
la pampa,rancul,soybeans,2001,8500.0,8400.0,13700.0,1.6309500000000001
la pampa,rancul,soybeans,2002,7500.0,7300.0,15000.0,2.05479
la pampa,rancul,soybeans,2003,3500.0,3350.0,5600.0,1.67164
la pampa,rancul,soybeans,2004,5700.0,5500.0,8300.0,1.5090899999999998
la pampa,rancul,soybeans,2005,14239.0,13431.0,33030.0,2.45924
la pampa,rancul,soybeans,2006,20500.0,20200.0,23100.0,1.14356
la pampa,rancul,soybeans,2007,19900.0,18950.0,35200.0,1.85752
la pampa,rancul,soybeans,2008,10200.0,9800.0,17600.0,1.7959200000000002
la pampa,rancul,soybeans,2009,10200.0,6100.0,3660.0,0.6
la pampa,rancul,soybeans,2010,16300.0,15800.0,18960.0,1.2
la pampa,rancul,soybeans,2011,19600.0,19000.0,22800.0,1.2
la pampa,rancul,soybeans,2012,50100.0,49200.0,122420.0,2.48821
la pampa,rancul,soybeans,2013,58900.0,57700.0,68280.0,1.18336
la pampa,rancul,soybeans,2014,67800.0,64400.0,94650.0,1.4697200000000001
la pampa,rancul,soybeans,2015,43000.0,40900.0,100540.0,2.45819
la pampa,rancul,soybeans,2016,80700.0,77500.0,242330.0,3.12684
la pampa,realico,soybeans,2001,19400.0,19000.0,28000.0,1.47368
la pampa,realico,soybeans,2002,11300.0,10900.0,24400.0,2.2385300000000004
la pampa,realico,soybeans,2003,8050.0,7750.0,15400.0,1.9870999999999999
la pampa,realico,soybeans,2004,11700.0,11350.0,18900.0,1.6652
la pampa,realico,soybeans,2005,15653.0,14946.0,37236.0,2.49137
la pampa,realico,soybeans,2006,26700.0,25600.0,49300.0,1.92578
la pampa,realico,soybeans,2007,29800.0,29250.0,61000.0,2.08547
la pampa,realico,soybeans,2008,24500.0,23700.0,43300.0,1.827
la pampa,realico,soybeans,2009,25600.0,17900.0,19320.0,1.07933
la pampa,realico,soybeans,2010,37800.0,37000.0,52100.0,1.40811
la pampa,realico,soybeans,2011,48500.0,47500.0,75340.0,1.58611
la pampa,realico,soybeans,2012,55500.0,54500.0,137960.0,2.53138
la pampa,realico,soybeans,2013,62600.0,61300.0,84780.0,1.38303
la pampa,realico,soybeans,2014,50700.0,48200.0,76280.0,1.58257
la pampa,realico,soybeans,2015,39000.0,37100.0,89600.0,2.41509
la pampa,realico,soybeans,2016,47200.0,45100.0,156330.0,3.4663000000000004
la pampa,toay,soybeans,2001,800.0,700.0,900.0,1.2857100000000001
la pampa,toay,soybeans,2002,800.0,800.0,1000.0,1.25
la pampa,toay,soybeans,2003,700.0,600.0,900.0,1.5
la pampa,toay,soybeans,2004,600.0,500.0,600.0,1.2
la pampa,toay,soybeans,2005,909.0,909.0,1026.0,1.12871
la pampa,toay,soybeans,2006,800.0,800.0,845.0,1.05625
la pampa,toay,soybeans,2007,1000.0,980.0,882.0,0.9
la pampa,toay,soybeans,2008,1100.0,900.0,513.0,0.57
la pampa,toay,soybeans,2009,100.0,100.0,0.0,0.0
la pampa,toay,soybeans,2010,100.0,100.0,80.0,0.8
la pampa,toay,soybeans,2011,200.0,200.0,160.0,0.8
la pampa,toay,soybeans,2012,200.0,200.0,340.0,1.7
la pampa,toay,soybeans,2013,500.0,500.0,800.0,1.6
la pampa,toay,soybeans,2014,2000.0,2000.0,2600.0,1.3
la pampa,toay,soybeans,2015,2000.0,2000.0,2800.0,1.4
la pampa,toay,soybeans,2016,25000.0,25000.0,73900.0,2.956
la pampa,trenel,soybeans,2001,2000.0,1900.0,2700.0,1.42105
la pampa,trenel,soybeans,2002,500.0,500.0,1100.0,2.2
la pampa,trenel,soybeans,2003,1200.0,1100.0,2000.0,1.8181800000000001
la pampa,trenel,soybeans,2004,4300.0,4200.0,6400.0,1.5238099999999999
la pampa,trenel,soybeans,2005,5857.0,5706.0,11797.0,2.0674699999999997
la pampa,trenel,soybeans,2006,10000.0,9700.0,9400.0,0.9690700000000001
la pampa,trenel,soybeans,2007,9600.0,9400.0,12000.0,1.2766
la pampa,trenel,soybeans,2008,7700.0,7300.0,12400.0,1.69863
la pampa,trenel,soybeans,2009,15000.0,9000.0,7870.0,0.8744400000000001
la pampa,trenel,soybeans,2010,22000.0,21300.0,27980.0,1.3136199999999998
la pampa,trenel,soybeans,2011,23900.0,23100.0,23100.0,1.0
la pampa,trenel,soybeans,2012,29600.0,29000.0,63510.0,2.19
la pampa,trenel,soybeans,2013,25200.0,24500.0,28880.0,1.17878
la pampa,trenel,soybeans,2014,24300.0,23100.0,31700.0,1.37229
la pampa,trenel,soybeans,2015,19600.0,18600.0,40470.0,2.17581
la pampa,trenel,soybeans,2016,19700.0,18700.0,62550.0,3.34492
la pampa,utracan,soybeans,2001,550.0,450.0,500.0,1.1111099999999998
la pampa,utracan,soybeans,2002,10.0,10.0,0.0,0.0
la pampa,utracan,soybeans,2003,10.0,0.0,0.0,0.0
la pampa,utracan,soybeans,2005,101.0,101.0,103.0,1.0198
la pampa,utracan,soybeans,2006,200.0,200.0,211.0,1.055
la pampa,utracan,soybeans,2007,200.0,190.0,152.0,0.8
la pampa,utracan,soybeans,2008,400.0,300.0,171.0,0.57
la pampa,utracan,soybeans,2009,400.0,400.0,300.0,0.75
la pampa,utracan,soybeans,2010,500.0,500.0,350.0,0.7
la pampa,utracan,soybeans,2011,500.0,500.0,600.0,1.2
la pampa,utracan,soybeans,2012,500.0,500.0,850.0,1.7
la pampa,utracan,soybeans,2013,500.0,500.0,750.0,1.5
la pampa,utracan,soybeans,2014,5500.0,5500.0,7050.0,1.28182
la pampa,utracan,soybeans,2015,5000.0,5000.0,5500.0,1.1
la pampa,utracan,soybeans,2016,6000.0,6000.0,11700.0,1.95
misiones,25 de  mayo,soybeans,2004,500.0,500.0,1100.0,2.2
misiones,25 de  mayo,soybeans,2007,280.0,250.0,530.0,2.12
misiones,25 de  mayo,soybeans,2008,400.0,360.0,576.0,1.6
misiones,25 de  mayo,soybeans,2010,300.0,290.0,711.0,2.45172
misiones,25 de  mayo,soybeans,2012,294.0,254.0,203.0,0.7992100000000001
misiones,25 de  mayo,soybeans,2013,400.0,400.0,1040.0,2.6
misiones,25 de  mayo,soybeans,2014,600.0,600.0,1500.0,2.5
misiones,25 de  mayo,soybeans,2015,600.0,600.0,1680.0,2.8
misiones,25 de  mayo,soybeans,2016,750.0,730.0,2190.0,3.0
misiones,cainguas,soybeans,2004,400.0,400.0,850.0,2.125
misiones,cainguas,soybeans,2007,50.0,46.0,90.0,1.95652
misiones,cainguas,soybeans,2008,50.0,35.0,56.0,1.6
misiones,cainguas,soybeans,2010,40.0,38.0,95.0,2.5
misiones,cainguas,soybeans,2012,38.0,18.0,14.0,0.77778
misiones,cainguas,soybeans,2013,30.0,30.0,75.0,2.5
misiones,cainguas,soybeans,2014,40.0,40.0,100.0,2.5
misiones,cainguas,soybeans,2015,40.0,40.0,108.0,2.7
misiones,cainguas,soybeans,2016,40.0,40.0,120.0,3.0
misiones,general manuel belgrano,soybeans,2004,400.0,400.0,850.0,2.125
misiones,general manuel belgrano,soybeans,2007,150.0,145.0,300.0,2.0689699999999998
misiones,general manuel belgrano,soybeans,2008,200.0,180.0,297.0,1.65
misiones,general manuel belgrano,soybeans,2010,200.0,198.0,566.0,2.85859
misiones,general manuel belgrano,soybeans,2012,190.0,120.0,126.0,1.05
misiones,general manuel belgrano,soybeans,2013,140.0,140.0,371.0,2.65
misiones,general manuel belgrano,soybeans,2014,100.0,100.0,270.0,2.7
misiones,general manuel belgrano,soybeans,2015,100.0,100.0,300.0,3.0
misiones,general manuel belgrano,soybeans,2016,60.0,60.0,186.0,3.1
misiones,guarani,soybeans,2004,500.0,500.0,1200.0,2.4
misiones,guarani,soybeans,2007,370.0,350.0,700.0,2.0
misiones,guarani,soybeans,2008,400.0,375.0,600.0,1.6
misiones,guarani,soybeans,2010,220.0,210.0,551.0,2.6238099999999998
misiones,guarani,soybeans,2012,247.0,187.0,177.0,0.94652
misiones,guarani,soybeans,2013,450.0,450.0,1170.0,2.6
misiones,guarani,soybeans,2014,420.0,420.0,1092.0,2.6
misiones,guarani,soybeans,2015,420.0,420.0,1218.0,2.9
misiones,guarani,soybeans,2016,550.0,535.0,1605.0,3.0
misiones,leandro n. alem,soybeans,2004,200.0,200.0,450.0,2.25
misiones,leandro n. alem,soybeans,2007,10.0,10.0,20.0,2.0
misiones,leandro n. alem,soybeans,2008,10.0,8.0,12.0,1.5
misiones,leandro n. alem,soybeans,2010,20.0,19.0,46.0,2.42105
misiones,leandro n. alem,soybeans,2012,13.0,0.0,0.0,0.0
misiones,leandro n. alem,soybeans,2013,5.0,5.0,12.0,2.4
misiones,leandro n. alem,soybeans,2014,30.0,30.0,69.0,2.3
misiones,leandro n. alem,soybeans,2015,30.0,30.0,78.0,2.6
misiones,leandro n. alem,soybeans,2016,50.0,50.0,145.0,2.9
misiones,obera,soybeans,2004,50.0,50.0,110.0,2.2
misiones,obera,soybeans,2007,10.0,10.0,20.0,2.0
misiones,obera,soybeans,2008,10.0,8.0,12.0,1.5
misiones,obera,soybeans,2010,10.0,9.0,23.0,2.55556
misiones,obera,soybeans,2012,9.0,4.0,2.0,0.5
misiones,obera,soybeans,2013,5.0,5.0,12.0,2.4
misiones,obera,soybeans,2014,30.0,30.0,69.0,2.3
misiones,obera,soybeans,2015,30.0,30.0,81.0,2.7
misiones,obera,soybeans,2016,30.0,30.0,90.0,3.0
misiones,san javier,soybeans,2004,100.0,100.0,220.0,2.2
misiones,san javier,soybeans,2007,10.0,9.0,20.0,2.2222199999999996
misiones,san javier,soybeans,2008,10.0,7.0,11.0,1.57143
misiones,san javier,soybeans,2010,10.0,9.0,20.0,2.2222199999999996
misiones,san javier,soybeans,2012,9.0,3.0,2.0,0.66667
misiones,san javier,soybeans,2013,5.0,5.0,12.0,2.4
misiones,san javier,soybeans,2014,30.0,30.0,69.0,2.3
misiones,san javier,soybeans,2015,30.0,30.0,78.0,2.6
misiones,san javier,soybeans,2016,20.0,20.0,56.0,2.8
misiones,san pedro,soybeans,2004,100.0,100.0,220.0,2.2
misiones,san pedro,soybeans,2007,70.0,65.0,130.0,2.0
misiones,san pedro,soybeans,2008,100.0,95.0,152.0,1.6
misiones,san pedro,soybeans,2010,80.0,77.0,200.0,2.5974
misiones,san pedro,soybeans,2012,80.0,50.0,40.0,0.8
misiones,san pedro,soybeans,2013,60.0,60.0,150.0,2.5
misiones,san pedro,soybeans,2014,50.0,50.0,125.0,2.5
misiones,san pedro,soybeans,2015,50.0,50.0,140.0,2.8
misiones,san pedro,soybeans,2016,50.0,50.0,150.0,3.0
misiones,sin definir,soybeans,2001,4000.0,4000.0,8400.0,2.1
misiones,sin definir,soybeans,2002,5000.0,5000.0,11000.0,2.2
misiones,sin definir,soybeans,2003,2200.0,625.0,1420.0,2.272
misiones,sin definir,soybeans,2005,2929.0,545.0,287.0,0.52661
misiones,sin definir,soybeans,2006,1384.0,1300.0,1235.0,0.95
misiones,sin definir,soybeans,2009,656.0,185.0,222.0,1.2
misiones,sin definir,soybeans,2011,930.0,930.0,2284.0,2.45591
salta,anta,soybeans,2001,185000.0,183000.0,411800.0,2.25027
salta,anta,soybeans,2002,205000.0,204000.0,470000.0,2.30392
salta,anta,soybeans,2003,170000.0,167000.0,450000.0,2.69461
salta,anta,soybeans,2004,230000.0,229000.0,412200.0,1.8
salta,anta,soybeans,2005,242362.0,237313.0,409804.0,1.72685
salta,anta,soybeans,2006,250000.0,250000.0,739102.0,2.95641
salta,anta,soybeans,2007,250000.0,250000.0,750000.0,3.0
salta,anta,soybeans,2008,250000.0,250000.0,816614.0,3.26646
salta,anta,soybeans,2009,285500.0,285500.0,713750.0,2.5
salta,anta,soybeans,2010,292400.0,292400.0,877200.0,3.0
salta,anta,soybeans,2011,324500.0,324500.0,1005950.0,3.1
salta,anta,soybeans,2012,325000.0,260100.0,273217.0,1.05043
salta,anta,soybeans,2013,315800.0,134300.0,107440.0,0.8
salta,anta,soybeans,2014,258000.0,247680.0,445824.0,1.8
salta,anta,soybeans,2015,309000.0,309000.0,803400.0,2.6
salta,anta,soybeans,2016,261000.0,254500.0,559900.0,2.2
